TAX_ID,Lat,Lon,NonResAssets_CombinedCode,CODEAB_CombinedCode,Entity2,Entity_Category,ENTITY,Status
31150000900000170670000000,43.06174151,-76.15000376,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150000800000130010000000,43.06130556,-76.14998149,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150000700000250260000000,43.068819,-76.14975426,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001700000050010000000,43.05852175,-76.14968667,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,No Information
31150000700000250260000000,43.0687251,-76.14967679,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150010300000170050000000,43.05011376,-76.14951758,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,No Information
31150009400000190040000000,43.03761838,-76.14948145,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150009400000190040000000,43.03761838,-76.14948145,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150000900000170620000000,43.06141643,-76.14944671,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150000900000030190000000,43.06485285,-76.14931527,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150000800000150050000000,43.05924245,-76.14921078,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150000900000040010000000,43.06505832,-76.14914351,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150010200000020110000000,43.04807694,-76.14904884,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150000600000130340000000,43.07359865,-76.14901084,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001700000050060000000,43.0588623,-76.14883802,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001700000220030000000,43.05261151,-76.14879667,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150000900000150250000000,43.06501227,-76.14873378,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150000900000290360000000,43.0610288,-76.14859971,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150000900000160300000000,43.06451478,-76.14848151,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150007500000070120000000,43.01721255,-76.14844006,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150000800000140160000000,43.05953352,-76.14824512,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,No Information
31150000800000140080000000,43.06024247,-76.14804838,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150000900000180240010000,43.06465818,-76.14775461,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Vacant
31150009400000180090000000,43.03792033,-76.14753547,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150008500000110180000000,43.03069405,-76.14750754,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001700000060020000000,43.05967739,-76.14710713,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150010300000030030000000,43.05291639,-76.14702013,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,No Information
31150000900000230450000000,43.06426293,-76.1469299,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001700000210040000000,43.05413177,-76.14666114,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150007700000210190000000,43.02045351,-76.14642757,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150010300000090030000000,43.05209164,-76.14600892,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150010300000030090000000,43.05245537,-76.1458714,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001600000020060000000,43.0602384,-76.14570834,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150000900000270190000000,43.0610073,-76.14565127,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150000900000270190000000,43.06105924,-76.14561727,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001600000020070000000,43.06029106,-76.14555985,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150008500000100080000000,43.03357995,-76.14543393,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001600000020080000000,43.06045227,-76.14539873,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150009400000160160000000,43.03758026,-76.14539638,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150010300000100010000000,43.05215421,-76.14537003,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001600000020100000000,43.06069297,-76.14529334,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150010300000070150000000,43.05268469,-76.14527116,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150010300000070130000000,43.0525015,-76.14527102,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001600000020110000000,43.06082484,-76.14522406,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150009400000160160000000,43.03753251,-76.14516873,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150007700000040170000000,43.02530229,-76.14502876,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150007700000040170000000,43.02528798,-76.14502237,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150007700000030040000000,43.02441728,-76.14501799,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Vacant
31150001600000020160000000,43.06128212,-76.14494974,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Vacant
31150007700000040160000000,43.02512205,-76.1449213,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,No Information
31150000900000250340000000,43.06208395,-76.14479994,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150000900000250330000000,43.06221613,-76.14479899,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Vacant
31150001600000020180000000,43.06148103,-76.14470837,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150000500000060030000000,43.07898989,-76.14467277,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150010300000070090000000,43.05247598,-76.1446525,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001600000030010000000,43.06171288,-76.14461743,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001600000030030000000,43.061962,-76.14443689,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Vacant
31150010300000070070000000,43.05251568,-76.14429765,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001600000030050000000,43.06213961,-76.1441895,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150000900000240170000000,43.06300501,-76.14416897,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001600000050110010000,43.05815959,-76.14409645,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150000900000240150000000,43.06336014,-76.14392316,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150000900000240140000000,43.06343841,-76.14383652,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150010300000060170000000,43.0525249,-76.14368318,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001600000210150000000,43.0560072,-76.14365137,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150010300000060150000000,43.05250668,-76.14339262,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150007100000010160000000,43.0067627,-76.14323232,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001500000010370000000,43.06436812,-76.14321582,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001500000010340000000,43.06406081,-76.14320015,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150010300000060030000000,43.05306288,-76.14314101,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Vacant
31150001000000280270000000,43.06650111,-76.14312006,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001500000010360000000,43.0643055,-76.14303435,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150007100000200100000000,43.00265692,-76.14300471,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150000500000010190000000,43.07286438,-76.14299173,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150007100000190170000000,43.00158149,-76.14296509,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001000000030120000000,43.07199039,-76.14293644,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150007700000160170000000,43.0202981,-76.14264849,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150000500000010180010000,43.07274436,-76.14258926,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001100000130370000000,43.076189,-76.14255959,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001100000010400000000,43.07659772,-76.14247665,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001100000130370000000,43.07623695,-76.14239425,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150010300000060110000000,43.05250353,-76.14222147,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150007600000040270000000,43.01837494,-76.14210892,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001000000040020000000,43.07191805,-76.14200168,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150007200000040170010000,43.01158287,-76.14185613,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Vacant
31150007200000040170010000,43.01159551,-76.14185554,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Vacant
31150003000000010010000000,43.05302414,-76.1418223,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001800000110330000000,43.05355297,-76.14176525,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001800000110330000000,43.05358675,-76.14168334,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001500000110140000000,43.06277825,-76.14161807,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001100000120320000000,43.07515605,-76.1415554,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001000000050020000000,43.07205696,-76.14153643,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001000000050030000000,43.07207711,-76.14120328,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001600000110160000000,43.06121808,-76.14114357,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001000000050040000000,43.07200414,-76.14111934,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001000000050050000000,43.07203569,-76.14096154,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001100000100370000000,43.07230797,-76.14089235,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001100000100370000000,43.07230981,-76.14086793,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001100000100370000000,43.07231713,-76.14076038,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001100000100370000000,43.07231753,-76.14073861,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150003000000010230000000,43.05246954,-76.14030679,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001500000080070000000,43.06333551,-76.13986322,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001600000180290000000,43.05851159,-76.13931597,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001800000090260000000,43.05360867,-76.13924815,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001800000090260000000,43.05356108,-76.13909395,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001600000180020000000,43.05884134,-76.13908605,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150003000000020450000000,43.05241077,-76.13898655,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001000000060010000000,43.07211874,-76.13889011,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001100000080200000000,43.07244426,-76.13876417,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001800000080260000000,43.05340787,-76.13808235,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001800000080260000000,43.05340761,-76.13801576,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150004800000030010000000,43.04723248,-76.13798506,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001100000070170000000,43.0724841,-76.13737339,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001800000080013001000,43.05385867,-76.1365881,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,No Information
31150003000000020200000000,43.05301963,-76.13658446,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001800000080160000000,43.05354286,-76.13654221,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001800000080130010000,43.05382844,-76.13652632,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001500000050210000000,43.06444313,-76.13649489,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001500000050210000000,43.06444871,-76.13640169,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001500000050210000000,43.0644894,-76.1363106,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150003000000040010000000,43.05205989,-76.13621101,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001300000220150000000,43.06706837,-76.13617187,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001800000070100000000,43.05334785,-76.13615538,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001900000010100000000,43.06350494,-76.13594214,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001900000060240000000,43.0605263,-76.13516844,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001900000020160000000,43.06426742,-76.1346861,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001800000020160000000,43.05806269,-76.13392807,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150003000000040150000000,43.05195224,-76.13372263,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001800000050110010000,43.05444792,-76.1334127,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150003000000040180000000,43.05194338,-76.13307385,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002900000160410000000,43.05252627,-76.13283098,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002900000160390010000,43.05245377,-76.13252259,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Vacant
31150004800000090140000000,43.0471995,-76.13137975,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002900000160320000000,43.05232702,-76.13108674,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002900000160070010000,43.05523316,-76.13057274,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002900000160070010000,43.05510413,-76.13046846,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002900000160070010000,43.05513176,-76.13046696,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150004700000190100000000,43.04434247,-76.12981863,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002900000170040000000,43.05249236,-76.12774005,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150003100000140190000000,43.049003,-76.12739918,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150003100000140070000000,43.048508,-76.12614372,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001900000240240010000,43.05838608,-76.12433214,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001900000240240010000,43.05835346,-76.124331,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001900000240240010000,43.05829298,-76.1241754,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150004700000030050000000,43.04753386,-76.12377594,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002900000070010000000,43.05797906,-76.12337934,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150004700000040260000000,43.04753324,-76.12331901,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150004700000040270000000,43.0476523,-76.12331622,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150004700000040300000000,43.04789469,-76.12319625,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150001900000240100000000,43.05897222,-76.12254694,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002900000070060000000,43.05807441,-76.12252496,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002900000070060000000,43.05807441,-76.12252496,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150005200000190350000000,43.03200588,-76.12242227,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002000000010010000000,43.06471709,-76.12241968,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150003100000120010000000,43.04841463,-76.12179851,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002800000140280010000,43.05451431,-76.12170708,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150004700000050010000000,43.04807493,-76.12110999,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002800000140170000000,43.05494325,-76.12002781,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002800000140170000000,43.0549158,-76.12000263,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150004600000070110000000,43.04015243,-76.11998282,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002800000140150000000,43.05508086,-76.11959277,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002100000060240000000,43.06700454,-76.11927559,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150004600000090110000000,43.03695169,-76.11922586,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150003700000220320000000,43.04219337,-76.1190991,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150004500000010280000000,43.04105957,-76.11900428,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150004500000010010000000,43.04135006,-76.11881622,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002800000120100000000,43.05527264,-76.11773069,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002800000070120000000,43.05723065,-76.11329154,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002200000130100000000,43.06875115,-76.11253329,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002000000090170000000,43.06166459,-76.11245302,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150005600000070020000000,43.02274275,-76.11138381,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150005600000900030000000,43.02217019,-76.11120012,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,No Information
31150002400000010140000000,43.06873356,-76.11114395,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002400000180020000000,43.0683244,-76.11092277,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002400000180030000000,43.06830217,-76.11073127,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002400000030210000000,43.0689075,-76.11041821,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002400000030170000000,43.06892305,-76.10977193,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002400000160020000000,43.06847898,-76.10827396,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002400000040140000000,43.06900153,-76.10792557,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002400000150010000000,43.06868567,-76.10728641,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002400000150020000000,43.06863044,-76.10717801,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002400000150030000000,43.06855234,-76.10701131,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002400000150040000000,43.06855168,-76.10685213,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002400000060150000000,43.06912945,-76.10632463,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002400000060140000000,43.06912642,-76.10616872,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Vacant
31150002300000110240000000,43.0709171,-76.10568032,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002700000240110010000,43.05849054,-76.10561732,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Vacant
31150002700000060190000000,43.06205704,-76.10472816,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002400000260210000000,43.06429672,-76.10445119,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002700000320050000000,43.05859251,-76.1028577,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002400000090100000000,43.06932112,-76.10022762,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002600000170110000000,43.06076647,-76.0953804,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002600000160080000000,43.06113395,-76.09356463,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150002600000230080010000,43.06093328,-76.09051967,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150004000000050040000000,43.03860379,-76.08027709,48200,48200,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,Occupied
31150009700000020150000000,43.04252462,-76.16087729,48300,48300,Converted House,Mixed Use,CONVERTED HOUSE,Occupied
