TAX_ID,Problems,lat,lon
31150006700000100070000000,Potential Lead Paint Dilapidated Vacant,-76.13946396,42.99274833
31150006800000020400000000,Potential Lead Paint,-76.13946315,42.99856653
31150007200000070140000000,Potential Lead Paint,-76.13946256,43.01013842
31150001100000020350000000,Potential Lead Paint,-76.13946076,43.07763499
31150006400000130040000000,Potential Lead Paint Dilapidated Vacant,-76.13946073,42.98687849
31150000500000180090000000,Potential Lead Paint,-76.13946036,43.07824824
31150000500000110190000000,Potential Lead Paint,-76.13945896,43.07987831
31150007100000130100000000,Potential Lead Paint,-76.13945427,43.00297977
31150001100000020340000000,Potential Lead Paint,-76.13945267,43.07753364
31150000500000130100000000,Potential Lead Paint,-76.13945175,43.08091424
31150001500000040100000000,Potential Lead Paint,-76.13944537,43.06331212
31150001100000020330000000,Potential Lead Paint,-76.13944469,43.07743366
31150001800000090040000000,Potential Lead Paint,-76.13944432,43.05429988
31150007100000130110000000,Potential Lead Paint,-76.13944378,43.00280159
31150001600000180270000000,Potential Lead Paint,-76.13944105,43.05807037
31150006400000080130000000,Potential Lead Paint,-76.1394399,42.98751304
31150001600000100110000000,Potential Lead Paint,-76.13943817,43.06191057
31150001100000020320000000,Potential Lead Paint,-76.13943681,43.07733505
31150007100000130070000000,Potential Lead Paint,-76.1394358,43.00352066
31150007100000130120000000,Potential Lead Paint,-76.13943329,43.00262341
31150006700000110060000000,Potential Lead Paint,-76.13943286,42.9921626
31150006800000020390000000,Potential Lead Paint,-76.13942968,42.99877397
31150001600000160210000000,Potential Lead Paint,-76.13942942,43.05963502
31150007100000130030000000,Potential Lead Paint,-76.13942866,43.00407283
31150006700000090050000000,Potential Lead Paint,-76.13942622,42.99416333
31150006400000130290000000,Potential Lead Paint,-76.13942419,42.98644957
31150007100000130130000000,Potential Lead Paint,-76.13942264,43.00244248
31150007200000050050000000,Potential Lead Paint,-76.13942199,43.01165345
31150006800000020370000000,Potential Lead Paint,-76.1394215,42.99907501
31150006700000100040000000,Potential Lead Paint,-76.13942093,42.99321211
31150001100000020300000000,Potential Lead Paint,-76.13942074,43.07713373
31150006800000020350000000,Potential Lead Paint,-76.13941887,42.99935532
31150006800000020360000000,Potential Lead Paint,-76.13941783,42.99921002
31150006800000050200000000,Potential Lead Paint,-76.13941472,42.99642126
31150005900000010010000000,Potential Lead Paint,-76.13941296,43.02271861
31150006700000110090000000,Potential Lead Paint,-76.13941261,42.99181858
31150000500000170030000000,Potential Lead Paint,-76.13941227,43.07923872
31150007100000050120000000,Potential Lead Paint,-76.13941196,43.00575181
31150007200000090100000000,Potential Lead Paint,-76.13941172,43.00956332
31150006400000140030000000,Potential Lead Paint,-76.1394111,42.98587085
31150006800000050290000000,Potential Lead Paint,-76.13941009,42.99681572
31150007100000160060000000,Potential Lead Paint,-76.13940943,43.00119113
31150007100000160050000000,Potential Lead Paint Vacant,-76.13940731,43.00134178
31150006800000020380000000,Potential Lead Paint,-76.1394054,42.99894058
31150007100000160040000000,Potential Lead Paint,-76.13940472,43.00148464
31150001600000100280000000,Potential Lead Paint,-76.13940247,43.06167321
31150007100000040080000000,Potential Lead Paint,-76.13940127,43.00685428
31150001100000030210000000,Potential Lead Paint,-76.13939766,43.07684475
31150007100000130060000000,Potential Lead Paint,-76.13939594,43.00366942
31150006800000060050000000,Potential Lead Paint,-76.13939249,42.99589049
31150000500000110160000000,Potential Lead Paint,-76.13939125,43.08024815
31150001500000120110000000,Potential Lead Paint Dilapidated Vacant,-76.13939101,43.0627703
31150007100000070030010000,Potential Lead Paint,-76.13938982,43.0052622
31150001800000100080000000,Potential Lead Paint,-76.13938814,43.05519684
31150007100000040090000000,Potential Lead Paint,-76.13938781,43.0065333
31150001100000030200000000,Potential Lead Paint,-76.13938564,43.0766941
31150001800000090240000000,Potential Lead Paint,-76.13938292,43.05370411
31150006400000140130000000,Potential Lead Paint,-76.13938256,42.98544677
31150007200000050120000000,Potential Lead Paint,-76.1393822,43.01124291
31150007100000130050000000,Potential Lead Paint,-76.13937741,43.00381674
31150000500000170320000000,Potential Lead Paint,-76.1393717,43.07879309
31150001600000120350010000,Potential Lead Paint,-76.13936958,43.06128597
31150001800000100130000000,Potential Lead Paint Dilapidated Vacant,-76.139368,43.05498979
31150001500000120440000000,Potential Lead Paint,-76.1393665,43.06240857
31150005800000070010000000,Potential Lead Paint,-76.13936571,43.02586762
31150000500000120170000000,Potential Lead Paint,-76.13935967,43.08199872
31150000500000120040000000,Potential Lead Paint,-76.13935468,43.08148613
31150000500000180100000000,Potential Lead Paint,-76.13935208,43.07817244
31150006800000060060000000,Potential Lead Paint,-76.1393467,42.99552961
31150007100000050100000000,Potential Lead Paint,-76.13934517,43.00607612
31150006400000090020000000,Potential Lead Paint,-76.13934381,42.98880511
31150006400000150040000000,Potential Lead Paint,-76.1393431,42.9848227
31150000500000130090000000,Potential Lead Paint,-76.13932111,43.08084398
31150001100000030140000000,Potential Lead Paint,-76.13931954,43.07598339
31150007200000070050000000,Potential Lead Paint,-76.13931588,43.01055869
31150001600000180260000000,Potential Lead Paint Dilapidated Vacant,-76.13931516,43.05791434
31150006700000030060000000,Potential Lead Paint,-76.13930878,42.99503102
31150001100000030130000000,Potential Lead Paint,-76.13930695,43.07582558
31150003000000020450000000,Potential Lead Paint,-76.13930431,43.05231896
31150000500000170040000000,Potential Lead Paint,-76.13930399,43.07916293
31150001100000030190000000,Potential Lead Paint,-76.13930391,43.07659381
31150007100000070040000000,Potential Lead Paint,-76.13930131,43.00502675
31150003000000020460000000,Potential Lead Paint,-76.13929977,43.05249824
31150007100000070050000000,Potential Lead Paint,-76.13929636,43.00484055
31150001100000030180000000,Potential Lead Paint,-76.1392949,43.07648485
31150007200000030180000000,Potential Lead Paint,-76.13929124,43.01223793
31150003000000020010000000,Potential Lead Paint Dilapidated Vacant,-76.1392872,43.05299552
31150001600000120330000000,Potential Lead Paint,-76.1392849,43.06119216
31150006100000010070000000,Potential Lead Paint,-76.13928375,43.01873948
31150000500000110170000000,Potential Lead Paint,-76.13928296,43.08017236
31150004800000030050000000,Potential Lead Paint,-76.13928198,43.04732371
31150006700000030070000000,Potential Lead Paint,-76.13928127,42.99466942
31150007100000160030000000,Potential Lead Paint,-76.13928112,43.00170605
31150001800000090230000000,Potential Lead Paint,-76.13928036,43.05375453
31150007200000090190000000,Potential Lead Paint,-76.13927706,43.00843318
31150001100000030160000000,Potential Lead Paint,-76.13927628,43.07625158
31150007200000070130000000,Potential Lead Paint Dilapidated Vacant,-76.13927609,43.01014815
31150001600000160200000000,Potential Lead Paint Dilapidated Vacant,-76.13927467,43.05971089
31150006700000120050000000,Potential Lead Paint,-76.1392714,42.99132453
31150001600000100120000000,Potential Lead Paint,-76.13927099,43.06198011
31150001500000040090000000,Potential Lead Paint,-76.13926756,43.06327214
31150001100000030150000000,Potential Lead Paint,-76.13926532,43.07611425
31150000500000170310000000,Potential Lead Paint,-76.13926341,43.0787173
31150006700000110070000000,Potential Lead Paint,-76.13926006,42.99216891
31150001800000100090000000,Potential Lead Paint,-76.13925947,43.05515611
31150001600000160110000000,Potential Lead Paint,-76.13925821,43.06046719
31150007100000050110000000,Potential Lead Paint,-76.13925146,43.00575846
31150006700000090070000000,Potential Lead Paint,-76.13924863,42.99379027
31150006400000080040000000,Potential Lead Paint,-76.13924793,42.9879362
31150007100000070060000000,Potential Lead Paint,-76.13924698,43.00457985
31150000500000180110000000,Potential Lead Paint,-76.1392438,43.07809665
31150006700000090060000000,Potential Lead Paint,-76.13924335,42.99417082
31150006800000020340000000,Potential Lead Paint,-76.13924125,42.99957733
31150006400000090070010000,Potential Lead Paint,-76.13924034,42.9884407
31150001100000080360000000,Potential Lead Paint,-76.13923846,43.07438065
31150001500000040010000000,Potential Lead Paint,-76.13923829,43.06410767
31150001500000120120000000,Potential Lead Paint,-76.13923759,43.06276623
31150006400000040050000000,Potential Lead Paint,-76.13923757,42.98931208
31150000500000120030000000,Potential Lead Paint,-76.13923493,43.08155201
31150005800000070020000000,Potential Lead Paint,-76.13923414,43.02586053
31150006700000110080000000,Potential Lead Paint,-76.13923281,42.9918252
31150006800000020330000000,Potential Lead Paint,-76.13923223,42.99993442
31150007100000160070000000,Potential Lead Paint,-76.13923207,43.00072552
31150001800000090220000000,Potential Lead Paint,-76.13923193,43.05385927
31150006100000010080000000,Potential Lead Paint,-76.13923185,43.0186348
31150001800000100120000000,Potential Lead Paint,-76.13923176,43.05500391
31150001500000040020000000,Potential Lead Paint,-76.13923082,43.06399805
31150003000000020480000000,Potential Lead Paint,-76.13923042,43.05279891
31150005800000070350000000,Potential Lead Paint,-76.13922883,43.02562472
31150006700000100060000000,Potential Lead Paint,-76.13922777,42.99277843
31150001100000080350000000,Potential Lead Paint,-76.13922644,43.07423
31150001500000040030000000,Potential Lead Paint,-76.13922336,43.06388842
31150007100000130040000000,Potential Lead Paint,-76.13921888,43.00408154
31150001600000180030000000,Potential Lead Paint,-76.1392188,43.05887241
31150006400000130050000000,Potential Lead Paint,-76.13921823,42.98688857
31150005000000040040000000,Potential Lead Paint,-76.13921822,43.03386424
31150001100000080340000000,Potential Lead Paint,-76.13921769,43.07412043
31150001500000040040000000,Potential Lead Paint,-76.13921589,43.0637788
31150001000000060010000000,Potential Lead Paint Dilapidated,-76.13921399,43.07195655
31150001500000120430000000,Potential Lead Paint,-76.13921309,43.06240449
31150001100000080330000000,Potential Lead Paint,-76.13920895,43.07401086
31150001500000040050000000,Potential Lead Paint,-76.13920843,43.06366918
31150006700000100050000000,Potential Lead Paint,-76.13920796,42.99322532
31150005800000070340000000,Potential Lead Paint,-76.13920636,43.02551511
31150001600000100270000000,Potential Lead Paint,-76.13920572,43.06176955
31150000500000130080000000,Potential Lead Paint,-76.13920471,43.0807625
31150006100000010090000000,Potential Lead Paint,-76.13920377,43.01846509
31150001600000120320000000,Potential Lead Paint,-76.13920331,43.06110179
31150006400000080120000000,Potential Lead Paint,-76.13920176,42.98752035
31150001500000040060000000,Potential Lead Paint,-76.13920096,43.06355956
31150001100000080320000000,Potential Lead Paint,-76.1392002,43.0739013
31150005800000070330000000,Potential Lead Paint,-76.13919763,43.02540555
31150007200000050110000000,Potential Lead Paint,-76.13919574,43.01125265
31150000500000170050000000,Potential Lead Paint,-76.1391957,43.07908713
31150001100000080310000000,Potential Lead Paint,-76.13919146,43.07379173
31150003000000020470000000,Potential Lead Paint,-76.1391906,43.05265252
31150005800000070320000000,Potential Lead Paint,-76.13918891,43.02529598
31150001500000040070000000,Potential Lead Paint,-76.13918649,43.06345712
31150001100000080300000000,Potential Lead Paint,-76.13918271,43.07368216
31150006400000130280000000,Potential Lead Paint,-76.13918167,42.98645988
31150001100000080200000000,Potential Lead Paint,-76.13918032,43.07247788
31150005800000070310000000,Potential Lead Paint,-76.13918019,43.02518641
31150001600000160120000000,Potential Lead Paint,-76.13917783,43.06037844
31150000500000110180000000,Potential Lead Paint,-76.13917468,43.08009656
31150001100000080290000000,Potential Lead Paint,-76.13917397,43.07357259
31150005800000070300000000,Potential Lead Paint,-76.13917146,43.02507685
31150006400000140040000000,Potential Lead Paint,-76.13916851,42.9858801
31150001100000080280000000,Potential Lead Paint,-76.13916522,43.07346303
31150003000000020020000000,Potential Lead Paint Dilapidated Vacant,-76.13916376,43.05299388
31150005800000070290000000,Potential Lead Paint,-76.13916274,43.02496728
31150001600000100130000000,Potential Lead Paint,-76.1391613,43.06198506
31150000500000160350000000,Potential Lead Paint,-76.13916118,43.07966988
31150001100000020010000000,Potential Lead Paint,-76.13915957,43.07754863
31150001100000080270000000,Potential Lead Paint,-76.13915648,43.07335346
31150000500000170300000000,Potential Lead Paint,-76.13915513,43.0786415
31150005800000070280000000,Potential Lead Paint,-76.13915401,43.02485772
31150006400000090030000000,Potential Lead Paint,-76.13914958,42.98881
31150001100000080260000000,Potential Lead Paint,-76.13914773,43.07324389
31150005800000070270000000,Potential Lead Paint,-76.13914529,43.02474815
31150007200000050060000000,Potential Lead Paint,-76.139144,43.01166567
31150006400000140120000000,Potential Lead Paint,-76.13913996,42.98545583
31150001100000080250000000,Potential Lead Paint,-76.13913899,43.07313432
31150005800000070260000000,Potential Lead Paint,-76.13913656,43.02463859
31150001100000020290000000,Potential Lead Paint,-76.13913552,43.07724733
31150001800000100100000000,Potential Lead Paint,-76.13913129,43.05513091
31150006100000010100000000,Potential Lead Paint,-76.13913112,43.01829048
31150001100000080240000000,Potential Lead Paint,-76.13913024,43.07302476
31150007200000070060000000,Potential Lead Paint,-76.13912942,43.01056842
31150001800000090210000000,Potential Lead Paint,-76.1391293,43.05390972
31150005800000070250000000,Potential Lead Paint Vacant,-76.13912784,43.02452902
31150001100000080230000000,Potential Lead Paint,-76.1391215,43.07291519
31150006700000120070000000,Potential Lead Paint,-76.13912107,42.99097594
31150001600000160190000000,Potential Lead Paint,-76.13911759,43.0597879
31150003000000020440010000,Potential Lead Paint,-76.1391166,43.05240464
31150000500000180120000000,Potential Lead Paint,-76.13911522,43.07800665
31150000500000120020000000,Potential Lead Paint,-76.13911518,43.08161789
31150005800000070240000000,Potential Lead Paint,-76.13911475,43.02436467
31150001100000080220000000,Potential Lead Paint,-76.13911275,43.07280562
31150001800000090060000000,Potential Lead Paint,-76.1391102,43.05446433
31150001600000120010000000,Potential Lead Paint,-76.13910539,43.06132387
31150001100000080210000000,Potential Lead Paint,-76.13910401,43.07269605
31150005800000070030000000,Potential Lead Paint,-76.1391023,43.02585461
31150006400000150050000000,Potential Lead Paint,-76.13910048,42.98483156
31150005800000070230010000,Potential Lead Paint,-76.13909731,43.02414554
31150004800000030040000000,Potential Lead Paint,-76.1390962,43.04731404
31150000500000130070000000,Potential Lead Paint,-76.1390883,43.08068103
31150000500000170060000000,Potential Lead Paint,-76.13908742,43.07901134
31150001500000040080000000,Potential Lead Paint,-76.13908189,43.0632804
31150006100000010110000000,Potential Lead Paint,-76.13907629,43.01815996
31150001500000120130000000,Potential Lead Paint,-76.13907399,43.0627846
31150001600000120310000000,Potential Lead Paint,-76.13907336,43.06095765
31150000500000130110000000,Potential Lead Paint,-76.13906167,43.08099716
31150001100000030010000000,Potential Lead Paint,-76.13905755,43.07681107
31150001600000160130000000,Potential Lead Paint,-76.13905575,43.06024364
31150001500000120420000000,Potential Lead Paint,-76.13904949,43.06242287
31150000500000170290000000,Potential Lead Paint,-76.13904685,43.07856571
31150003000000020030000000,Potential Lead Paint,-76.13904267,43.05289898
31150001800000080300000000,Vacant,-76.13904264,43.05337595
31150001600000100260000000,Potential Lead Paint,-76.13904049,43.06192024
31150007200000090120000000,Potential Lead Paint,-76.1390388,43.00958279
31150001800000100110000000,Potential Lead Paint,-76.13903641,43.05505916
31150001000000060180000000,Potential Lead Paint,-76.13903287,43.0717344
31150006800000050300000000,Potential Lead Paint,-76.13902941,42.99689405
31150001600000180250000000,Potential Lead Paint,-76.13902874,43.05762122
31150001000000060170000000,Potential Lead Paint Vacant,-76.13902613,43.07163023
31150001100000020020000000,Potential Lead Paint,-76.13902136,43.07755505
31150001000000060160000000,Potential Lead Paint,-76.13901938,43.07152606
31150007200000030170000000,Potential Lead Paint,-76.13901809,43.0122428
31150001000000060150000000,Potential Lead Paint,-76.13901264,43.0714219
31150001000000060020000000,Potential Lead Paint Dilapidated Vacant,-76.13901137,43.07196643
31150006400000080110000000,Potential Lead Paint,-76.13901132,42.9875262
31150007200000050100000000,Potential Lead Paint Vacant,-76.13900927,43.01126238
31150001000000060140000000,Potential Lead Paint,-76.13900589,43.07131773
31150001100000030120000000,Potential Lead Paint,-76.13900536,43.07589854
31150001600000120020000000,Potential Lead Paint,-76.13900247,43.06137391
31150000500000120010000000,Potential Lead Paint,-76.13899891,43.0816833
31150000500000160340000000,Potential Lead Paint,-76.13899875,43.07955619
31150001100000020280000000,Potential Lead Paint,-76.13899731,43.07725375
31150001000000060130000000,Potential Lead Paint,-76.13899576,43.07116142
31150006400000040060000000,Potential Lead Paint,-76.13899478,42.9893182
31150001100000080190000000,Potential Lead Paint,-76.1389936,43.07248698
31150001800000020290000000,Potential Lead Paint,-76.13897949,43.05579444
31150000500000170070000000,Potential Lead Paint,-76.13897914,43.07893555
31150001800000090200000000,Potential Lead Paint,-76.13897795,43.05398412
31150001000000120310000000,Potential Lead Paint,-76.13897282,43.07082149
31150000500000130060000000,Potential Lead Paint,-76.13897189,43.08059955
31150001000000120300000000,Potential Lead Paint,-76.13896607,43.07071732
31150006700000120060000000,Potential Lead Paint,-76.13896597,42.99067655
31150006100000010130010000,Potential Lead Paint,-76.13896553,43.01791645
31150005800000070040000000,Potential Lead Paint,-76.13896514,43.02584631
31150006800000050320000000,Potential Lead Paint,-76.13896102,42.99737421
31150001000000120290000000,Potential Lead Paint,-76.13895968,43.07061864
31150001600000160180000000,Potential Lead Paint,-76.13895961,43.05986536
31150001000000120280000000,Potential Lead Paint,-76.13895329,43.07051996
31150006800000050310000000,Potential Lead Paint,-76.13895061,42.99713036
31150001000000120270000000,Potential Lead Paint,-76.1389469,43.07042127
31150001000000110010000000,Potential Lead Paint,-76.13894605,43.06903026
31150006400000090040000000,Potential Lead Paint,-76.13894415,42.98881518
31150001000000120260000000,Potential Lead Paint,-76.13894051,43.07032259
31150006400000130270000000,Potential Lead Paint,-76.13893915,42.98647019
31150000500000170280000000,Potential Lead Paint,-76.13893857,43.07848992
31150001600000160140000000,Potential Lead Paint Dilapidated Vacant,-76.13893463,43.06010989
31150001000000120250000000,Potential Lead Paint,-76.13893412,43.07022391
31150007200000070070000000,Potential Lead Paint,-76.13893363,43.01057864
31150000500000160010000000,Potential Lead Paint,-76.13893104,43.07992603
31150003000000020420000000,Potential Lead Paint,-76.13893055,43.05244835
31150001000000120240000000,Potential Lead Paint,-76.13892773,43.07012523
31150006400000140050000000,Potential Lead Paint,-76.13892591,42.98588934
31150006800000050160000000,Potential Lead Paint,-76.13892402,42.99579477
31150001000000120230000000,Potential Lead Paint,-76.13892134,43.07002654
31150006400000080050000000,Potential Lead Paint,-76.1389211,42.98794444
31150000500000130120000000,Potential Lead Paint,-76.13892007,43.08105799
31150001600000100250000000,Potential Lead Paint,-76.13891969,43.06195185
31150003000000020040000000,Potential Lead Paint,-76.13891923,43.05289734
31150001800000090070000000,Potential Lead Paint,-76.13891728,43.05457647
31150001000000120220000000,Potential Lead Paint,-76.13891495,43.06992786
31150006800000050170000000,Potential Lead Paint,-76.13891342,42.99609814
31150001600000180240000000,Potential Lead Paint,-76.13891088,43.05809796
31150001500000120140000000,Potential Lead Paint Vacant,-76.13890965,43.06279201
31150001000000120210000000,Potential Lead Paint,-76.13890856,43.06982918
31150001000000120200000000,Potential Lead Paint,-76.13890217,43.0697305
31150000500000180130000000,Potential Lead Paint,-76.13890143,43.07792084
31150006400000130060000000,Potential Lead Paint,-76.1389012,42.98690175
31150001600000120030000000,Potential Lead Paint,-76.13889956,43.06142394
31150006800000050330000000,Potential Lead Paint,-76.13889819,42.99760121
31150006400000140110000000,Potential Lead Paint,-76.13889735,42.98546488
31150001000000120190000000,Potential Lead Paint,-76.13889578,43.06963181
31150006800000050010000000,Potential Lead Paint,-76.1388957,42.9983731
31150000500000160330000000,Potential Lead Paint,-76.13889047,43.0794804
31150001000000120180000000,Potential Lead Paint,-76.13888939,43.06953313
31150001500000120410000000,Potential Lead Paint,-76.13888515,43.06243028
31150001100000020030000000,Potential Lead Paint,-76.13888315,43.07756147
31150001600000120300000000,Potential Lead Paint,-76.13888313,43.06109008
31150001000000120170000000,Potential Lead Paint,-76.138883,43.06943445
31150001000000120160000000,Potential Lead Paint,-76.13887565,43.06933797
31150006800000030010000000,Potential Lead Paint,-76.13887205,42.99997581
31150000500000170080000000,Potential Lead Paint,-76.13887086,43.07885976
31150001100000080010000000,Potential Lead Paint,-76.13886875,43.07444542
31150000500000130050000000,Potential Lead Paint,-76.13886841,43.08050815
31150007200000070110000000,Potential Lead Paint,-76.13886391,43.01011804
31150001100000080020000000,Potential Lead Paint,-76.13886077,43.07434544
31150006700000080250000000,Potential Lead Paint,-76.13886019,42.9948343
31150001100000020270000000,Potential Lead Paint,-76.1388591,43.07726017
31150006400000150060000000,Potential Lead Paint,-76.13885787,42.98484043
31150001600000160150000000,Potential Lead Paint,-76.13885528,43.06002228
31150004800000170010010000,Potential Lead Paint,-76.13885281,43.04473128
31150001100000080030000000,Potential Lead Paint,-76.13885268,43.07424409
31150007200000090130000000,Potential Lead Paint,-76.13885234,43.00959252
31150006800000030190000000,Potential Lead Paint,-76.13885111,42.9996173
31150004800000030030000000,Potential Lead Paint,-76.13884946,43.04730176
31150006100000010140000000,Potential Lead Paint,-76.13884719,43.01769741
31150006800000050340000000,Potential Lead Paint Vacant,-76.13884682,42.9978071
31150001100000080040000000,Potential Lead Paint,-76.13884426,43.07413863
31150007100000060080000000,Potential Lead Paint,-76.13883992,43.00583507
31150007100000060010000000,Potential Lead Paint,-76.13883668,43.00743781
31150001100000080050000000,Potential Lead Paint,-76.13883552,43.07402907
31150006400000090060010000,Potential Lead Paint,-76.13883428,42.98845634
31150000500000170270000000,Potential Lead Paint,-76.13883029,43.07841413
31150007200000050070000000,Potential Lead Paint,-76.13882817,43.01161057
31150001800000080010000000,Potential Lead Paint,-76.13882781,43.05348754
31150001100000080060000000,Potential Lead Paint,-76.13882677,43.0739195
31150006800000050350000000,Potential Lead Paint,-76.13882336,42.99795735
31150007200000050090000000,Potential Lead Paint Vacant,-76.1388228,43.01127212
31150006400000080100000000,Potential Lead Paint,-76.13882088,42.98753205
31150001100000030020000000,Potential Lead Paint,-76.13882036,43.07682209
31150007100000060020010000,Potential Lead Paint Vacant,-76.13881924,43.00721108
31150001100000080070000000,Potential Lead Paint,-76.13881803,43.07380993
31150004800000140020000000,Potential Lead Paint,-76.13881493,43.04666427
31150006800000050360000000,Potential Lead Paint,-76.13881396,42.99809848
31150001000000060030000000,Potential Lead Paint,-76.13881249,43.07197613
31150001600000180050000000,Potential Lead Paint,-76.13881111,43.05897847
31150001100000080080000000,Potential Lead Paint,-76.13880928,43.07370037
31150000500000160020010000,Potential Lead Paint,-76.13880922,43.07984076
31150007100000140220000000,Potential Lead Paint,-76.13880789,43.00337188
31150003000000020410000000,Potential Lead Paint,-76.13880711,43.05244679
31150001800000090190000000,Potential Lead Paint,-76.13880678,43.05406854
31150007100000140030000000,Potential Lead Paint,-76.13880672,43.00056167
31150006700000080240000000,Potential Lead Paint,-76.13880173,42.99461955
31150001100000080090000000,Potential Lead Paint,-76.13880054,43.0735908
31150000500000130130000000,Potential Lead Paint Dilapidated Vacant,-76.13880033,43.08112386
31150005800000070060000000,Potential Lead Paint,-76.13879904,43.02550415
31150007100000140210000000,Potential Lead Paint,-76.13879565,43.0032312
31150006100000010150000000,Potential Lead Paint,-76.13879471,43.01759459
31150001600000100150000000,Potential Lead Paint,-76.13879454,43.06206448
31150001600000170250000000,Potential Lead Paint Dilapidated Vacant,-76.13879444,43.06064889
31150007100000060040000000,Potential Lead Paint,-76.13879396,43.00688235
31150001100000080100000000,Potential Lead Paint,-76.13879179,43.07348123
31150005800000070070000000,Potential Lead Paint,-76.13878824,43.02536856
31150007100000140230000000,Potential Lead Paint,-76.13878774,43.00355641
31150007100000140200000000,Potential Lead Paint,-76.13878759,43.00309414
31150006700000080230000000,Potential Lead Paint,-76.1387863,42.99446162
31150001100000080110000000,Potential Lead Paint,-76.13878305,43.07337166
31150000500000160320000000,Potential Lead Paint,-76.13878219,43.07940461
31150001600000120040000000,Potential Lead Paint,-76.13878183,43.06148117
31150007100000140190000000,Potential Lead Paint Dilapidated Vacant,-76.13877952,43.00295707
31150005800000070080000000,Potential Lead Paint,-76.13877745,43.02523297
31150007100000060050000000,Potential Lead Paint,-76.138775,43.0066358
31150001600000160160000000,Potential Lead Paint,-76.13877491,43.05993353
31150001100000080120000000,Potential Lead Paint,-76.13877431,43.0732621
31150006700000080220000000,Potential Lead Paint,-76.13877255,42.99428081
31150007100000140180000000,Potential Lead Paint,-76.13877145,43.00282001
31150007100000140050000000,Potential Lead Paint,-76.13877127,43.00100784
31150005800000070050000000,Potential Lead Paint,-76.13876987,43.02578937
31150007100000140330000000,Potential Lead Paint,-76.13876753,43.00538139
31150005800000070090000000,Potential Lead Paint,-76.13876665,43.02509739
31150001100000080130000000,Potential Lead Paint,-76.13876556,43.07315253
31150007100000140240000000,Potential Lead Paint,-76.13876503,43.00377118
31150007100000140170000000,Potential Lead Paint,-76.13876339,43.00268295
31150000500000170090000000,Potential Lead Paint,-76.13876258,43.07878396
31150007100000060060000000,Potential Lead Paint Vacant,-76.13876236,43.00647143
31150001600000120290000000,Potential Lead Paint,-76.13876166,43.06114938
31150007100000140320000000,Potential Lead Paint,-76.13875931,43.00527456
31150006700000080210000000,Potential Lead Paint,-76.1387588,42.99409999
31150005800000070100000000,Potential Lead Paint,-76.13875586,43.0249618
31150007100000140160000000,Potential Lead Paint,-76.13875532,43.00254588
31150006800000030170000000,Potential Lead Paint,-76.13875325,42.9990972
31150001100000080140000000,Potential Lead Paint,-76.13875244,43.07298818
31150007100000140310000000,Potential Lead Paint,-76.13875173,43.00517594
31150006800000030150000000,Potential Lead Paint,-76.13874951,42.99880574
31150007100000140150000000,Potential Lead Paint,-76.13874725,43.00240882
31150007200000070100000000,Potential Lead Paint,-76.13874626,43.01029908
31150001500000120150000000,Potential Lead Paint,-76.1387453,43.06279942
31150005800000070110000000,Potential Lead Paint Dilapidated Vacant,-76.13874506,43.02482621
31150001100000020040000000,Potential Lead Paint,-76.13874495,43.0775679
31150007100000140250000000,Potential Lead Paint,-76.13874409,43.00396101
31150007100000060070000000,Potential Lead Paint,-76.1387434,43.00622488
31150001100000080150000000,Potential Lead Paint,-76.13873933,43.07282383
31150000500000130040000000,Potential Lead Paint,-76.1387392,43.08043668
31150007100000140140000000,Potential Lead Paint,-76.13873919,43.00227176
31150001600000100240000000,Potential Lead Paint,-76.1387364,43.06193968
31150006700000080200000000,Potential Lead Paint,-76.13873589,42.9939278
31150005800000070120000000,Potential Lead Paint,-76.13873427,43.02469062
31150007100000140130000000,Potential Lead Paint,-76.13873112,43.0021347
31150001100000080160000000,Potential Lead Paint,-76.13873058,43.07271426
31150006800000030180000000,Potential Lead Paint,-76.13872744,42.9993367
31150007100000140260000000,Potential Lead Paint,-76.13872642,43.00413146
31150006400000040070000000,Potential Lead Paint,-76.13872397,42.98932503
31150005800000070130000000,Potential Lead Paint,-76.13872347,43.02455504
31150007100000140120000000,Potential Lead Paint,-76.13872305,43.00199763
31150006700000080190000000,Potential Lead Paint,-76.13872248,42.99376347
31150000500000170260000000,Potential Lead Paint,-76.13872201,43.07833834
31150001100000020260000000,Potential Lead Paint,-76.1387209,43.0772666
31150001500000120400000000,Potential Lead Paint,-76.1387208,43.06243768
31150001500000120400000000,Potential Lead Paint,-76.1387208,43.06243768
31150006700000080130000000,Potential Lead Paint,-76.13871533,42.9922651
31150001100000030100000000,Potential Lead Paint,-76.13871403,43.07591225
31150007100000140040000000,Potential Lead Paint,-76.13871369,43.00080972
31150001100000080180000000,Potential Lead Paint,-76.13871368,43.07246215
31150005800000070140000000,Potential Lead Paint,-76.13871268,43.02441945
31150007100000140270000000,Potential Lead Paint,-76.13871149,43.00429515
31150007100000140110010000,Potential Lead Paint,-76.13871095,43.00179204
31150001600000100160000000,Potential Lead Paint,-76.13871036,43.06206827
31150006400000090050000000,Potential Lead Paint,-76.13870883,42.98882111
31150001100000030040000000,Potential Lead Paint,-76.13870595,43.07659794
31150005800000070150000000,Potential Lead Paint,-76.13870188,43.02428386
31150001800000080020000000,Potential Lead Paint Dilapidated,-76.13869596,43.05353224
31150007100000140280000000,Potential Lead Paint,-76.13869544,43.00447247
31150006700000080180000000,Potential Lead Paint,-76.13869532,42.99355693
