objectid,ntm_stop_i,ntm_feed_i,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,Count
83969,83969,66,8625,WolWilNE,Wolf St. & Willumae Dr,,43.07944500000,-76.15812300000,,1
85644,85644,66,10840,CouParNE,Court St & Park St,,43.06863000000,-76.15810000000,,1
81834,81834,66,11064,BriBisSW,W Brighton Ave & Bishop Ave,,43.01905100000,-76.15809000000,,1
84037,84037,66,3963,SohWkeSE,South Ave & W Kennedy St,,43.02795900000,-76.15806600000,,1
80685,80685,66,3953,SohCrnNW,South Ave & Crescent Ave,,43.02869300000,-76.15802800000,,1
85507,85507,66,1788,PakCotSE,Park St & Court St,,43.06847700000,-76.15795200000,,1
83138,83138,66,226,NsaDanNW,N.Salina St & Danforth St,,43.06612300000,-76.15791800000,,1
81003,81003,66,10660,SouCorNE,South Ave & Cortland Ave,,43.02871900000,-76.15791700000,,1
79836,79836,66,4293,ValMavNW,Valley Dr & Marvin Rd,,43.01201500000,-76.15785300000,,1
83404,83404,66,11464,SpeCliSW,Spencer St & N Clinton St,,43.06055400000,-76.15780200000,,1
85227,85227,66,12666,WareHsLM,The Warehouse,,43.04924700000,-76.15779200000,,1
83137,83137,66,227,NsaDanSE,N.Salina St & Danforth St,,43.06602400000,-76.15778300000,,1
80512,80512,66,10479,ValMarSE,Valley Dr & Marvin Rd,,43.01188900000,-76.15772900000,,1
81755,81755,66,5930,SorPluNW,Solar St & Plum St,,43.05665100000,-76.15757300000,,1
81166,81166,66,11381,WstShoSE,S West St & Shonnard St,,43.04167300000,-76.15748100000,,1
81753,81753,66,5933,PluSorNE,Plum St & Solar St,,43.05678500000,-76.15738700000,,1
79832,79832,66,4295,ValWenNW,Valley Dr & Wente Ter,,43.01101200000,-76.15732300000,,1
84500,84500,66,11377,CouCarSE,Court St & Carbon St,,43.06959600000,-76.15729700000,,1
80013,80013,66,6431,CotCabSW,Court St & Carbon St,,43.06960500000,-76.15729600000,,1
85539,85539,66,9856,1stTurSW,1st North St & Turtle St,,43.07270300000,-76.15728000000,,1
84940,84940,66,15480,TalLinSW,Tallman St & Lincoln Ave,,43.03628400000,-76.15726600000,,1
81663,81663,66,3793,WonSwsSE,W.Onondaga St & S.West St,,43.04070600000,-76.15722300000,,1
83122,83122,66,6428,CotCabNE,Court St & Carbon St,,43.06978400000,-76.15722200000,,1
81389,81389,66,8622,Wol6nrSW,Wolf St. & 6th North,,43.08043800000,-76.15720800000,,1
80440,80440,66,1301,ValAtlSE,Valley Dr & Atlantic Ave,VALLEY DR & ATLANTIC AVE,43.01087700000,-76.15720000000,,1
81660,81660,66,3794,WonSwsNE,W.Onondaga St & S.West St,,43.04079600000,-76.15718600000,,1
85979,85979,66,1298,AtlValNE,Atlantic Ave & Valley Dr,,43.01099400000,-76.15717600000,,1
80780,80780,66,11118,MidLinSE,Midland Ave & Lincoln Ave,,43.03925600000,-76.15712600000,,1
80282,80282,66,13302,Wol6thNE,Wolf St & 6th North St,,43.08063500000,-76.15710900000,,1
80794,80794,66,11220,TalLinNE,Tallman St & Lincoln Ave,,43.03632800000,-76.15700700000,,1
85317,85317,66,9838,1stTurNE,1st North St. & Turtle St.,,43.07264000000,-76.15699600000,,1
82052,82052,66,4312,ValGroSE,Valley Dr & Grove St,VALLEY DR & GROVE ST,43.01012500000,-76.15681900000,,1
82054,82054,66,4319,ValVllNW,Valley Dr & Valley View Dr,,43.00999100000,-76.15680700000,,1
83403,83403,66,11465,SpeGenSW,Spencer St & Genant Dr,,43.06096500000,-76.15675200000,,1
79780,79780,66,255,NsaLodSE,N.Salina St & Lodi St,,43.06497600000,-76.15674700000,,1
85645,85645,66,10842,SalKirSW,N Salina St & Kirkpatrick St,,43.06488600000,-76.15669800000,,1
83965,83965,66,15455,LodKirSW,Lodi St & Kirkpatrick St,,43.06496700000,-76.15667300000,,1
84042,84042,66,11402,ParDanSW,School Park St & Danforth St,,43.06794800000,-76.15666900000,,1
84449,84449,66,7079,PluNfrSW,Plum St & N.Franklin St,,43.05693600000,-76.15656000000,,1
81427,81427,66,14880,CouSprSE,Court St & Spring St,,43.07075900000,-76.15643100000,,1
81608,81608,66,6426,CotSpiSW,Court St & Spring St,,43.07072300000,-76.15641900000,,1
82378,82378,66,1245,ValBaaSE,Valley Dr & Ballantyne Rd,VALLEY DR & BALLANTYNE RD,43.00935500000,-76.15641300000,,1
84452,84452,66,7077,NfrPluEX,N.Franklin St & Plum St,,43.05697200000,-76.15640000000,,1
80136,80136,66,10689,ParDanNE,Park St & Danforth St,,43.06792100000,-76.15638500000,,1
85604,85604,66,4324,ValSntNW,Valley Dr & Saint Louis Ave,,43.00917600000,-76.15637600000,,1
81613,81613,66,6423,CotSpiNE,Court St & Spring St,,43.07092000000,-76.15636900000,,1
80934,80934,66,16294,FrnkSqLM,Franklin Square Apts,,43.05736600000,-76.15628800000,,1
82944,82944,66,7191,EbwNfrSW,Erie Blvd W & N.Franklin St,,43.05091100000,-76.15626000000,,1
85249,85249,66,1846,Wol7thNW,Wolf St & 7th North St,,43.08162800000,-76.15621900000,,1
81684,81684,66,13256,Wlf7thSW,Wolf St & 7th North St,,43.08160100000,-76.15614500000,,1
84984,84984,66,11338,MidTaySW,Midland Ave & W Taylor St,,43.03840400000,-76.15612800000,,1
85417,85417,66,8659,NIMO LM,Niagara Mohawk Downtown,,43.05096500000,-76.15609900000,,1
80081,80081,66,7147,NfrGeaWX,N.Franklin St & Genant Dr,,43.05640800000,-76.15606700000,,1
82405,82405,66,11538,BaaValNE,Ballantyne Rd & Valley Dr,,43.00951600000,-76.15603000000,,1
80793,80793,66,11116,MidTaySE,Midland Ave & W Taylor St,,43.03827000000,-76.15602900000,,1
82348,82348,66,1262,TalMidSW,Tallman St & Midland Ave,,43.03634500000,-76.15602000000,,1
83142,83142,66,222,NsaUniEX,N.Salina St & Union Pl,,43.06410700000,-76.15597100000,,1
81837,81837,66,15496,CorFurSE,Cortland Ave & Furman St,,43.02994400000,-76.15596600000,,1
84983,84983,66,11339,MidTalNW,Midland Ave & Tallman St,,43.03648900000,-76.15594500000,,1
80079,80079,66,7145,NfrGeaSE,N.Franklin St & Genant Dr,,43.05628200000,-76.15591900000,,1
82236,82236,66,4337,ValCmaNW,Valley Dr & Camp Ave,,43.00815500000,-76.15587200000,,1
82163,82163,66,1264,MidTlmSE,Midland Ave & Tallman St,,43.03626500000,-76.15584700000,,1
82346,82346,66,1263,MidTalSE,Midland Ave & Tallman St,,43.03626500000,-76.15584700000,,1
84483,84483,66,4388,AtlSirSW,Atlantic Ave & Shirley Dr,ATLANTIC AVE & SHIRLEY DR,43.01110900000,-76.15580600000,,1
82238,82238,66,4331,ValMrlSE,Valley Dr & Marlett St,VALLEY DR & MARLETT ST,43.00812800000,-76.15579800000,,1
81165,81165,66,11380,TllMidNE,Tallman St & Midland Ave,,43.03638100000,-76.15578500000,,1
81833,81833,66,11065,BriHunSW,W Brighton Ave & Hunt Ave,,43.01918400000,-76.15578300000,,1
82531,82531,66,17675,SeyGraNE,Seymour St & Granger St,,43.04271900000,-76.15574000000,,1
80396,80396,66,4087,TalMidNE,Tallman St & Midland Ave,,43.03638100000,-76.15572300000,,1
84851,84851,66,3803,MidOxfWX,Midland Ave & Oxford St,,43.03400900000,-76.15571400000,,1
84849,84849,66,3804,MidOxfNE,Midland Ave & Oxford St,,43.03401800000,-76.15566500000,,1
80229,80229,66,6417,1snCotSW,1st North St & Court St,,43.07206600000,-76.15566400000,,1
84486,84486,66,4387,AtlSirNX,Atlantic Ave & Shirley Dr,,43.01116300000,-76.15563400000,,1
80226,80226,66,6419,Cot1snSW,Court St & 1st North Street,,43.07192300000,-76.15556500000,,1
84956,84956,66,4347,ValOkdNW,Valley Dr & Oakdale Dr,,43.00747400000,-76.15551500000,,1
82945,82945,66,7194,NfrEbwNW,N.Franklin St & Erie Blvd W,,43.05104500000,-76.15550700000,,1
83405,83405,66,11466,CatStaSW,Catawba St & N State St,,43.06118800000,-76.15549300000,,1
83696,83696,66,6416,Cot1snNE,Court St & 1st North Street,,43.07213700000,-76.15549100000,,1
82609,82609,66,9863,FraWasNE,S Franklin St & W Washington St,,43.04985400000,-76.15548300000,,1
85396,85396,66,14698,OnoShoNW,W Onondaga St & Shonnard St,,43.04208300000,-76.15544400000,,1
81609,81609,66,6420,1snCotNE,1st North St & Court St,,43.07202100000,-76.15542900000,,1
81425,81425,66,9618,WashFrNE,Washington St & S Franklin St,,43.04967500000,-76.15538500000,,1
83448,83448,66,7156,NfrEvsNW,N.Franklin St & Evans St,,43.05522600000,-76.15524200000,,1
80763,80763,66,4072,NsaIsaNW,N.Salina St & Isabella St,,43.06308600000,-76.15517000000,,1
85394,85394,66,4306,WseSmtNE,W.Seneca Tpk & Smith Rd,,43.00240700000,-76.15512700000,,1
82527,82527,66,17678,NfrGenSE,N.Franklin St & W.Genesee St,,43.05179700000,-76.15512300000,,1
81593,81593,66,4358,ValMaxNW,Valley Dr & Maxwell Ave,,43.00675800000,-76.15512100000,,1
83449,83449,66,7154,NfrEvsEX,N.Franklin St & Evans St,,43.05510900000,-76.15508200000,,1
79816,79816,66,1152,PakKipSW,School Park St & Kirkpatrick St,,43.06732000000,-76.15507800000,,1
85395,85395,66,4308,WseRdlSW,W.Seneca Tpk & Riverdale Dr,,43.00235400000,-76.15505300000,,1
85569,85569,66,10076,ValDorNW,Valley Dr & Dorwin Ave,,42.98541700000,-76.15505100000,,1
81595,81595,66,4351,ValFsaSE,Valley Dr & Fish Ave,VALLEY DR & FISH AVE,43.00663300000,-76.15499800000,,1
83144,83144,66,220,NsaIsaSE,N.Salina St & Isabella St,,43.06293400000,-76.15498500000,,1
81354,81354,66,10088,DorValNE,Dorwin Ave & Valley Dr,,42.98536300000,-76.15492800000,,1
79600,79600,66,7186,NfrWwiNW,N.Franklin St & W.Willow St,,43.05253100000,-76.15488800000,,1
80299,80299,66,7169,NfrHerNW,N.Franklin St & Herald Pl,,43.05346200000,-76.15487400000,,1
80300,80300,66,7165,NfrHerSE,N.Franklin St & Herald Pl,,43.05331800000,-76.15482500000,,1
79813,79813,66,1154,PakKipSE,Park St & Kirkpatrick St,,43.06724900000,-76.15476900000,,1
84834,84834,66,8282,WonWadSE,W Onondaga St & W Adams St,,43.04252200000,-76.15476500000,,1
84106,84106,66,1889,ButNfrNE,Butternut St & N.Franklin St,,43.05486700000,-76.15473600000,,1
85194,85194,66,4365,ValBdsNW,Valley Dr & Bradford St,,43.00597900000,-76.15471600000,,1
84771,84771,66,6345,Cot2ndSW,Court St & 2nd North St,,43.07313100000,-76.15463800000,,1
81835,81835,66,11066,BriOnoSW,Brighton Ave&Onon. Creek Pky,,43.01926400000,-76.15461100000,,1
85195,85195,66,4361,ValBdsEX,Valley Dr & Bradford St,VALLEY DR & BRADFORD ST,43.00585400000,-76.15459200000,,1
84769,84769,66,6341,Cot2ndNE,Court St & 2nd North St,,43.07332700000,-76.15458800000,,1
81824,81824,66,4372,ValEngNW,Valley Dr & Englewood Ave,,43.00524500000,-76.15434700000,,1
83388,83388,66,205,NsaCatNW,N.Salina St & Catawba St,,43.06191300000,-76.15433200000,,1
80513,80513,66,10478,ValEngSE,Valley Dr & Englewood Ave,VALLEY DR & ENGLEWOOD AVE,43.00511000000,-76.15421100000,,1
83417,83417,66,4406,BaaLooNE,Ballantyne Rd & Loomis Ave,,43.00981000000,-76.15420500000,,1
85646,85646,66,10843,SalCatNW,N Salina St & Catawba St,,43.06185000000,-76.15418400000,,1
83390,83390,66,206,CatNsaSW,Catawba St & N.Salina St,,43.06168000000,-76.15415900000,,1
83292,83292,66,10520,1stDanSW,1st North St & Danforth St,,43.07141100000,-76.15402300000,,1
81828,81828,66,4375,ValMibWX,Valley Dr & Milburn Dr,,43.00460900000,-76.15399000000,,1
80727,80727,66,6336,CotCtrWX,Court St & Court Ter,,43.07416000000,-76.15398200000,,1
83389,83389,66,204,NsaCatSE,N.Salina St & Catawba St,,43.06167100000,-76.15395000000,,1
80728,80728,66,6337,CotCtrSW,Court St & Court Ter,,43.07409700000,-76.15393300000,,1
83723,83723,66,10657,MidCrtNW,Midland Ave & Cortland Ave,,43.03158100000,-76.15392900000,,1
80787,80787,66,11115,MidCasSE,Midland Ave & W Castle St,,43.03168900000,-76.15392800000,,1
81827,81827,66,4377,ValMibSE,Valley Dr & Milburn Dr,VALLEY DR & MILBURN DR,43.00456400000,-76.15392800000,,1
84249,84249,66,15460,LodIsaSW,Lodi St & Isabella St,,43.06363100000,-76.15392200000,,1
84587,84587,66,3826,CorMidSE,Cortland Ave & Midland Ave,CORTLAND AVE & MIDLAND AVE,43.03135700000,-76.15391700000,,1
81572,81572,66,9475,MidWcaSE,Midland Ave. & W. Castle St.,,43.03168900000,-76.15390400000,,1
80281,80281,66,4414,AtlEmpSW,Atlantic Ave & Empire Ave,ATLANTIC AVE & EMPIRE AVE,43.01091100000,-76.15375900000,,1
85226,85226,66,12669,WasCliSW,W Washington St & S Clinton St,,43.04961100000,-76.15374400000,,1
84270,84270,66,288,WfaSclSW,W.Fayette St & S.Clinton St,,43.04869800000,-76.15369600000,,1
81373,81373,66,7064,HerNclSW,Herald Pl & N.Clinton St,,43.05330900000,-76.15368900000,,1
82530,82530,66,17674,WadOneSE,W. Adams St & Oneida St,,43.04238700000,-76.15364300000,,1
85762,85762,66,16279,CliPlzLM,Clinton Plaza,,43.04528700000,-76.15362600000,,1
80283,80283,66,4412,AtlEmpNX,Atlantic Ave & Empire Ave,,43.01092000000,-76.15357400000,,1
81291,81291,66,10973,CrtGraSE,Court St & Grant Blvd,,43.07467000000,-76.15354900000,,1
81428,81428,66,14883,CouGraSE,Court St & Grant Blvd,,43.07468800000,-76.15353700000,,1
80729,80729,66,6330,CotGrdSE,Court St & Grant Blvd,,43.07466100000,-76.15353700000,,1
84485,84485,66,4382,ValKmbNW,Valley Dr & Kimber Ave,,43.00361500000,-76.15349800000,,1
79921,79921,66,10519,CotGraNW,Court St & Grant Blvd,,43.07483100000,-76.15348700000,,1
85322,85322,66,10656,MidFrmNW,Midland Ave & Furman St,,43.03061400000,-76.15346100000,,1
81173,81173,66,293,WfaSclNE,W.Fayette St & S.Clinton St,,43.04873400000,-76.15342400000,,1
84423,84423,66,9617,WashCLNE,Washington St & S Clinton St,,43.04964700000,-76.15342300000,,1
80731,80731,66,6333,GrdCotNE,Grant Blvd & Court St,,43.07475000000,-76.15336400000,,1
81825,81825,66,4373,ValCrdWX,Valley Dr & Cortland Pl,,43.00334600000,-76.15335000000,,1
81272,81272,66,3834,MidFurSE,Midland Ave & Furman St,,43.03046200000,-76.15333800000,,1
80559,80559,66,11208,LodPonNE,Lodi St & Pond St,,43.06336200000,-76.15330600000,,1
83384,83384,66,201,NsaEdiNW,N.Salina St & E.Division St,,43.06064900000,-76.15327200000,,1
80726,80726,66,6335,GrdCotSE,Grant Blvd & Court St,,43.07468700000,-76.15326500000,,1
81826,81826,66,4370,ValCrdSE,Valley Dr & Cortland Pl,VALLEY DR & CORTLAND PL,43.00323000000,-76.15325200000,,1
80439,80439,66,1306,ValWseNW,Valley Dr & W.Seneca Tpke,,43.00221800000,-76.15317900000,,1
84784,84784,66,11033,ValSenNW,Valley Dr & W Seneca Tpke,,43.00220900000,-76.15317900000,,1
84065,84065,66,6327,CotBrcSX,Court St & Brace St,,43.07512600000,-76.15311700000,,1
85972,85972,66,11176,CorCasNW,Cortland Ave & W Castle St,,43.03202800000,-76.15311400000,,1
80438,80438,66,1304,ValWseSE,Valley Dr & W.Seneca Tpke,VALLEY DR & W SENECA TPKE,43.00192300000,-76.15310500000,,1
83387,83387,66,202,NsaEdiSE,N.Salina St & E.Division St,,43.06048800000,-76.15305000000,,1
82237,82237,66,4335,ValAcdWX,Valley Dr & Academy St,,43.00005200000,-76.15304600000,,1
82296,82296,66,10852,ValMerNW,Valley Dr & Merritt Ave,,42.99917400000,-76.15299800000,,1
82235,82235,66,4338,ValAcdSE,Valley Dr & Academy St,,42.99990800000,-76.15299700000,,1
84072,84072,66,6328,CotBrcNE,Court St & Brace St,,43.07525100000,-76.15298100000,,1
81957,81957,66,8411,ValMrrEX,Valley Dr & Merritt Av,,42.99903100000,-76.15294900000,,1
85603,85603,66,4322,ValEcfNW,Valley Dr & E Chaffee Ave,,42.99782300000,-76.15291400000,,1
81277,81277,66,3838,MidWkeNW,Midland Ave & W.Kennedy St,,43.02942300000,-76.15290800000,,1
85601,85601,66,4328,ValEcfSE,Valley Dr & E Chaffee Ave,,42.99781400000,-76.15286400000,,1
85324,85324,66,3842,MidWkeSE,Midland Ave & W.Kennedy St,,43.02928000000,-76.15277200000,,1
84959,84959,66,4342,ValCssWX,Valley Dr & Cossitt St,,42.99626500000,-76.15276800000,,1
84957,84957,66,4346,ValCssSE,Valley Dr & Cossitt St,,42.99623800000,-76.15273100000,,1
80661,80661,66,1323,ValBrkWX,Valley Dr & Brooklea Dr,,42.99391000000,-76.15258600000,,1
80664,80664,66,1325,ValBrkSE,Valley Dr & Brooklea Dr,,42.99382100000,-76.15252500000,,1
85567,85567,66,10075,ValBroSE,Valley Dr & Brooklea Dr,,42.99376700000,-76.15252500000,,1
83743,83743,66,187,NsaButNW,N.Salina St & Butternut St,,43.05785600000,-76.15249800000,,1
81830,81830,66,11068,BriHatSW,W Brighton Ave & Hatch St,,43.01965600000,-76.15247700000,,1
81977,81977,66,3850,MidKirNW,Midland Ave & Kirk Ave,,43.02838400000,-76.15246500000,,1
82800,82800,66,100,WshSsaSW,Washington St & S.Salina St,,43.04958300000,-76.15244800000,,1
83890,83890,66,11210,PonAlvSE,Pond St & N Alvord St,,43.06463300000,-76.15244000000,,1
83291,83291,66,10521,1stKirSW,1st North St&Kirkpatrick St,,43.07076500000,-76.15239400000,,1
83792,83792,66,1310,ValCraWX,Valley Dr & Crafton Ave,,42.99188700000,-76.15239200000,,1
81398,81398,66,11368,CorBlaSE,Cortland Ave & Blaine St,,43.03322700000,-76.15237200000,,1
81976,81976,66,3852,MidKirSE,Midland Ave & Kirk Ave,,43.02825900000,-76.15236600000,,1
84251,84251,66,15462,LodCatSW,Lodi St & Catawba St,,43.06276200000,-76.15235600000,,1
81355,81355,66,10089,ValCftSE,Valley Dr & Crafton Ave,,42.99191400000,-76.15233000000,,1
83738,83738,66,182,HerNsaSW,Herald Pl & N.Salina St,,43.05327200000,-76.15232000000,,1
85000,85000,66,7813,CentroSX,One Centro Center,,43.03640500000,-76.15228100000,,1
81330,81330,66,7987,SsawjeSW,S.Salina St & W. Jefferson Sts.,S SALINA ST & E JEFFERSON ST,43.04687100000,-76.15227900000,,1
85647,85647,66,10844,SalAshNW,N Salina St & Ash St,,43.05940400000,-76.15224900000,,1
79572,79572,66,99,SsaWasNW,S.Salina St & Washington St,,43.04970900000,-76.15223800000,,1
83410,83410,66,11468,SalAshNE,N Salina St & Ash St,,43.05946700000,-76.15223700000,,1
84995,84995,66,10827,LodCatSW,Lodi St & Catawba St,,43.06274400000,-76.15223300000,,1
79688,79688,66,174,NsaWgeNW,N.Salina St & W.Genesee St,,43.05140100000,-76.15221100000,,1
80137,80137,66,10682,SalJefSE,S Salina St & E Jefferson St,,43.04706800000,-76.15220500000,,1
82799,82799,66,102,SsaJefSE,S.Salina St & Jefferson St,S SALINA ST & E JEFFERSON ST,43.04705900000,-76.15220500000,,1
79684,79684,66,178,NsaEwiNW,N.Salina St & E.Willow St,,43.05248400000,-76.15219700000,,1
82165,82165,66,15511,SsaFaySE,S Salina St & Fayette St,,43.04863400000,-76.15219000000,,1
85658,85658,66,17669,GallryLM,The Galleries on Salina St,,43.04590400000,-76.15218200000,,1
82534,82534,66,17670,SsaWatSE,S.Salina St & Water St (mid-block),,43.04981600000,-76.15217600000,,1
79683,79683,66,179,NsaHerNW,N.Salina St & Herald Pl,,43.05337000000,-76.15217100000,,1
83739,83739,66,183,NsaPerWX,N.Salina St & Pearl St,,43.05582300000,-76.15214300000,,1
81975,81975,66,3854,MidMclNW,Midland Ave & McLennan Ave,,43.02748900000,-76.15213300000,,1
79687,79687,66,175,NsaEwiSE,N.Salina St & E.Willow St,,43.05226900000,-76.15212400000,,1
81771,81771,66,11663,1stKirNE,1st North St &Kirkpatrick St,,43.07070300000,-76.15212300000,,1
83745,83745,66,189,NsaElaNW,N.Salina St & E.Laurel St,,43.05619000000,-76.15211800000,,1
83744,83744,66,184,NsaHerEX,N.Salina St & Herald Pl,,43.05323600000,-76.15211000000,,1
84999,84999,66,7812,CentroNX,One Centro Center,,43.03643200000,-76.15208400000,,1
83741,83741,66,181,NsaPerSE,N.Salina St & Pearl St,,43.05556300000,-76.15207000000,,1
85648,85648,66,10845,SalBttNW,N Salina St & Butternut St,,43.05780200000,-76.15206700000,,1
83742,83742,66,186,NsaElaSE,N.Salina St & E.Laurel St,,43.05599300000,-76.15204400000,,1
80347,80347,66,198,NsaAshSE,N.Salina St & Ash St,,43.05923400000,-76.15202800000,,1
81974,81974,66,3856,MidMclSE,Midland Ave & McLennan Ave,,43.02732800000,-76.15202200000,,1
80558,80558,66,11207,LodCatNE,Lodi St & Catawba St,,43.06267200000,-76.15201000000,,1
80209,80209,66,17105,AshNsaNW,Ash St & N Salina St,,43.05941300000,-76.15200300000,,1
80143,80143,66,10684,SalButSE,N Salina St & Butternut St,,43.05764900000,-76.15199300000,,1
83740,83740,66,180,EwiNsaNE,E.Willow St & N.Salina St,,43.05239400000,-76.15197500000,,1
84067,84067,66,6324,CotBuiSX,Court St & Burdick Ave,,43.07559100000,-76.15196800000,,1
83505,83505,66,10071,CorOxfNW,Cortland Ave. & Oxford St.,,43.03407800000,-76.15196400000,,1
83392,83392,66,208,NsaButSE,N.Salina St & Butternut St,,43.05758700000,-76.15193100000,,1
83391,83391,66,209,ButNsaNE,Butternut St & N.Salina St,,43.05780200000,-76.15190600000,,1
84121,84121,66,11232,GrdDanSW,Grant Blvd & Danforth St,,43.07437300000,-76.15185800000,,1
85086,85086,66,3862,MidWboNW,Midland Ave & W.Borden Ave,,43.02662000000,-76.15180100000,,1
85893,85893,66,17643,HubA04,A4,,43.04366500000,-76.15179000000,,1
84066,84066,66,6325,CotBuiNE,Court St & Burdick Ave,,43.07573400000,-76.15177000000,,1
85894,85894,66,17642,HubA03,A3,,43.04348600000,-76.15171600000,,1
81728,81728,66,3873,MidWboSE,Midland Ave & W.Borden Ave,,43.02648600000,-76.15170300000,,1
85900,85900,66,17644,HubA05,A5,,43.04347700000,-76.15167900000,,1
83844,83844,66,4449,BaaEvaNX,Ballantyne Rd & Evaleen Ave,,43.01025600000,-76.15167600000,,1
85895,85895,66,17641,HubA02,A2,,43.04335200000,-76.15166700000,,1
84041,84041,66,11403,ParPonSW,School Park St & Pond St,,43.06598400000,-76.15166000000,,1
85899,85899,66,17645,HubA06,A6,,43.04333400000,-76.15163000000,,1
84276,84276,66,16286,BshHrrLM,Bishop Harrison House,,43.06464100000,-76.15161300000,,1
85896,85896,66,17640,HubA01,A1,,43.04321800000,-76.15160500000,,1
85898,85898,66,17646,HubA07,A7,,43.04318200000,-76.15155600000,,1
83889,83889,66,11213,PonParSE,Pond St & Park St,,43.06585900000,-76.15154900000,,1
82765,82765,66,17651,HubB12,B12,,43.04371000000,-76.15153100000,,1
81586,81586,66,13360,GrdDanNE,Grant Blvd & Danforth St,,43.07436400000,-76.15152500000,,1
83705,83705,66,11273,PonParNW,Pond St & Park St,,43.06602900000,-76.15148700000,,1
82766,82766,66,17652,HubB13,B13,,43.04374600000,-76.15148100000,,1
82764,82764,66,17650,HubB11,B11,,43.04354900000,-76.15146900000,,1
85122,85122,66,13412,PonParNW,Pond St & Park St,,43.06605600000,-76.15146300000,,1
81980,81980,66,3858,MidWbdNW,Midland Ave & W.Beard Ave,,43.02555500000,-76.15142000000,,1
83290,83290,66,10522,1stCulSW,1st North St & Culbert St,,43.07036200000,-76.15139500000,,1
85891,85891,66,17649,HubB10,B10,,43.04338800000,-76.15139500000,,1
79819,79819,66,8036,PakPonNE,Park St & Pond St,,43.06591200000,-76.15138900000,,1
80399,80399,66,3860,MidWbdSE,Midland Ave & W.Beard Ave,,43.02559000000,-76.15135800000,,1
85897,85897,66,17647,HubB08,B8,,43.04302100000,-76.15134700000,,1
85892,85892,66,17648,HubB09,B9,,43.04322600000,-76.15133400000,,1
84250,84250,66,15463,LodMcbSW,Lodi St & N McBride St,,43.06215200000,-76.15128300000,,1
82761,82761,66,17655,HubB16,B16,,43.04340500000,-76.15126000000,,1
82762,82762,66,17656,HubB17,B17,,43.04322600000,-76.15126000000,,1
82763,82763,66,17657,HubB18,B18,,43.04304700000,-76.15126000000,,1
82760,82760,66,17654,HubB15,B15,,43.04356700000,-76.15125900000,,1
82767,82767,66,17653,HubB14,B14,,43.04372800000,-76.15125900000,,1
83314,83314,66,6975,ButProSW,Butternut St & Prospect Ave,,43.05806100000,-76.15122700000,,1
84997,84997,66,10828,LodMarSW,Lodi St & Mary ST,,43.06216100000,-76.15120900000,,1
85066,85066,66,1215,EwiNwaSW,E.Willow St & N.Warren St,,43.05234000000,-76.15109900000,,1
83312,83312,66,6974,ButProNE,Butternut St & Prospect Ave,,43.05817700000,-76.15106600000,,1
82529,82529,66,17677,EwsSwaNW,E.Washington St & S.Warren St,,43.04960000000,-76.15105400000,,1
81829,81829,66,11069,BriHopSW,W Brighton Ave & Hope Ave,,43.01983400000,-76.15099600000,,1
80456,80456,66,7759,JlotCort,J-Lot on Cortland Ave.,,43.03590300000,-76.15097400000,,1
81729,81729,66,3876,MidWclNW,Midland Ave & W.Colvin St,,43.02430100000,-76.15096500000,,1
82769,82769,66,17658,HubC19,C19,S WARREN ST & Hub Driveway E,43.04311000000,-76.15096400000,,1
82770,82770,66,17659,HubC20,C20,S WARREN ST & Hub Driveway E,43.04330700000,-76.15096400000,,1
85662,85662,66,17661,HubC22,C22,S WARREN ST & Hub Driveway E,43.04365600000,-76.15096300000,,1
85663,85663,66,17660,HubC21,C21,S WARREN ST & Hub Driveway E,43.04347700000,-76.15096300000,,1
82291,82291,66,6604,EwsSwaSW,E.Washington St & S.Warren St,,43.04956400000,-76.15090600000,,1
81889,81889,66,16303,NtoAshSE,N Townsend St & Ash St,,43.05977000000,-76.15085400000,,1
84737,84737,66,423,JamNwaSW,James St & N.Warren St,,43.05126500000,-76.15085400000,,1
79629,79629,66,8290,SsaSwaSE,S Salina St & S Warren St,S SALINA ST & S WARREN ST,43.04119400000,-76.15084300000,,1
84341,84341,66,1187,AshNtoNE,Ash St & N.Townsend St,,43.05991400000,-76.15082900000,,1
83846,83846,66,1244,AtlBaaNW,Atlantic Ave &Ballantyne Rd,,43.01047000000,-76.15081200000,,1
84998,84998,66,7815,MidWclSE,Midland Ave & W.Colvin St,,43.02408600000,-76.15078100000,,1
85917,85917,66,110,SsaTemNW,S.Salina St & Temple St,S SALINA ST & TEMPLE ST,43.04080000000,-76.15075700000,,1
83891,83891,66,11214,PonCarSE,Pond St & Carbon St,,43.06695000000,-76.15074500000,,1
83003,83003,66,11749,AtlBalSW,Atlantic Ave & Ballantyne Rd,ATLANTIC AVE & BALLANTYNE RD,43.01046100000,-76.15073800000,,1
84275,84275,66,16285,PmpAptLM,Pompei North Apts,,43.06422000000,-76.15073700000,,1
81845,81845,66,15498,CasAleSW,W Castle St & Alexander Ave,,43.03256400000,-76.15073200000,,1
85542,85542,66,1255,CorTalSE,Cortland Ave & Tallman Ave,,43.03633300000,-76.15067700000,,1
83704,83704,66,11272,PonCarNW,Pond St & Carbon St,,43.06714700000,-76.15067100000,,1
83002,83002,66,11744,CtlTalNW,Cortland Ave & Tallman St,,43.03647600000,-76.15065200000,,1
83702,83702,66,11275,ParStrSW,Park St & Strand Pl,,43.06551800000,-76.15061200000,,1
