YearBuilt,lat,lon,PNUMBR,DollarAmount,Program,Activity,TAXID,Full Address,,,,,,,,,
1900,-76.19099273,43.04588466,804000900,20000,Lead,Syracuse Lead Project,3.12E+25,121 Avery Ave,,,,,,,,,
1891,-76.19092561,43.04489907,891010700,20000,Lead,Syracuse Lead Project,3.12E+25,706 Tompkins St,,,,,,,,,
1920,-76.19079921,43.05420647,738001900,20000,Lead,Syracuse Lead Project,3.12E+25,204 Herkimer St,,,,,,,,,
1910,-76.19073862,43.04497001,891010501,20000,Lead,Syracuse Lead Project,3.12E+25,700-04 Tompkins St,,,,,,,,,
1920,-76.19069406,43.04927509,736004800,20000,Lead,Syracuse Lead Project,3.12E+25,600-02 Hamilton St,,,,,,,,,
1947,-76.19041542,43.02952611,1104000200,20000,Lead,Syracuse Lead Project,3.12E+25,103 Archer Rd,,,,,,,,,
1945,-76.19019856,43.02778784,1104001000,20000,Lead,Syracuse Lead Project,3.12E+25,121 Archer Rd,,,,,,,,,
1930,-76.18961509,43.05090452,715002200,20000,Lead,Syracuse Lead Project,3.12E+25,202 Cayuga St,,,,,,,,,
1915,-76.18932747,43.05474228,738000700,20000,Lead,Syracuse Lead Project,3.12E+25,100 Herkimer St,,,,,,,,,
1920,-76.18915402,43.04620397,818000801,20000,Lead,Syracuse Lead Project,3.12E+25,122 Cody Ave,,,,,,,,,
1905,-76.18905522,43.05147535,761004400,20000,Lead,Syracuse Lead Project,3.12E+25,506 Milton Ave,,,,,,,,,
1950,-76.18881649,43.02788324,1104406200,20000,Lead,Syracuse Lead Project,3.12E+25,206 Austin Ave,,,,,,,,,
1890,-76.18859342,43.04310166,896012800,20000,Lead,Syracuse Lead Project,3.12E+25,544 Whittier Ave,,,,,,,,,
1930,-76.18838928,43.04931617,761001800,20000,Lead,Syracuse Lead Project,3.12E+25,307 Milton Ave,,,,,,,,,
1900,-76.18825647,43.05157302,715000700,20000,Lead,Syracuse Lead Project,3.12E+25,112 Cayuga St,,,,,,,,,
1920,-76.18814352,43.05089298,715000300,20000,Lead,Syracuse Lead Project,3.12E+25,117 Cayuga St,,,,,,,,,
1910,-76.18812927,43.04827563,780103300,20000,Lead,Syracuse Lead Project,3.12E+25,507 Schuyler St,,,,,,,,,
1920,-76.18809916,43.04328913,896012400,20000,Lead,Syracuse Lead Project,3.12E+25,530 Whittier Ave,,,,,,,,,
1910,-76.18806212,43.04535572,891008400,20000,Lead,Syracuse Lead Project,3.12E+25,601 Tompkins St,,,,,,,,,
1925,-76.18765725,43.04517568,889007900,20000,Lead,Syracuse Lead Project,3.12E+25,462 Tennyson Ave,,,,,,,,,
1911,-76.18749952,43.04438145,812010500,20000,Lead,Syracuse Lead Project,3.12E+25,440 Bryant Ave,,,,,,,,,
1920,-76.18737861,43.05058646,736001600,20000,Lead,Syracuse Lead Project,3.12E+25,410 Hamilton St,,,,,,,,,
1910,-76.18732906,43.04798464,761000300,20000,Lead,Syracuse Lead Project,3.12E+25,205 Milton Ave,,,,,,,,,
1920,-76.18726466,43.04789323,761000200,20000,Lead,Syracuse Lead Project,3.12E+25,203 Milton Ave,,,,,,,,,
1920,-76.1868916,43.04849552,761001100,20000,Lead,Syracuse Lead Project,3.12E+25,210 Milton Ave,,,,,,,,,
1921,-76.18687128,43.04411007,812009200,20000,Lead,Syracuse Lead Project,3.12E+25,433 Bryant Ave,,,,,,,,,
1920,-76.18678243,43.04878688,780102200,20000,Lead,Syracuse Lead Project,3.12E+25,421 Schuyler St,,,,,,,,,
1900,-76.18672172,43.0482545,761000900,20000,Lead,Syracuse Lead Project,3.12E+25,204-06 Milton Ave,,,,,,,,,
1929,-76.18663011,43.0267839,1124201200,20000,Lead,Syracuse Lead Project,3.12E+25,123 Dundee Dr,,,,,,,,,
1900,-76.18659609,43.04885755,780102101,20000,Lead,Syracuse Lead Project,3.12E+25,419 Schuyler St,,,,,,,,,
1920,-76.18659545,43.04328493,896008800,20000,Lead,Syracuse Lead Project,3.12E+25,461 Whittier Ave,,,,,,,,,
1915,-76.18656973,43.04422444,812009000,20000,Lead,Syracuse Lead Project,3.12E+25,423 Bryant Ave,,,,,,,,,
,-76.18653888,43.04676426,861000300,20000,Lead,Syracuse Lead Project,3.12E+25,105 Milton Ave,,,,,,,,,
1920,-76.18652694,43.04593796,891006300,20000,Lead,Syracuse Lead Project,3.12E+25,521 Tompkins St,,,,,,,,,
1930,-76.18614536,43.02759302,1193007201,20000,Lead,Syracuse Lead Project,3.12E+25,922 Velasko Rd,,,,,,,,,
1923,-76.18589311,43.03088531,1113002000,20000,Lead,Syracuse Lead Project,3.12E+25,120 Bungalow Terr,,,,,,,,,
1920,-76.18587897,43.03078144,1113002100,20000,Lead,Syracuse Lead Project,3.12E+25,122 Bungalow Terr,,,,,,,,,
1928,-76.18586378,43.0306785,1113002200,20000,Lead,Syracuse Lead Project,3.12E+25,124 Bungalow Terr,,,,,,,,,
1925,-76.18556643,43.04601563,813000700,20000,Lead,Syracuse Lead Project,3.12E+25,122 Burnet Park Dr,,,,,,,,,
1940,-76.18554035,43.04638366,891004800,20000,Lead,Syracuse Lead Project,3.12E+25,433-35 Tompkins St,,,,,,,,,
1920,-76.18534007,43.04897514,726000900,20000,Lead,Syracuse Lead Project,3.12E+25,211 Emerson Ave,,,,,,,,,
1920,-76.18465692,43.03274564,1107016100,20000,Lead,Syracuse Lead Project,3.12E+25,1842-44 Bellevue Ave,,,,,,,,,
1890,-76.18458328,43.04548746,812007300,20000,Lead,Syracuse Lead Project,3.12E+25,336-38 Bryant Ave,,,,,,,,,
1920,-76.18435515,43.04754926,826000200,20000,Lead,Syracuse Lead Project,3.12E+25,103 Emerson Ave,,,,,,,,,
1930,-76.1841875,43.04512791,812005500,20000,Lead,Syracuse Lead Project,3.12E+25,329 Bryant Ave,,,,,,,,,
1930,-76.18413087,43.0327646,1107015800,20000,Lead,Syracuse Lead Project,3.12E+25,1830 Bellevue Ave,,,,,,,,,
1920,-76.18403914,43.04425995,896006000,20000,Lead,Syracuse Lead Project,3.12E+25,359 Whittier Ave,,,,,,,,,
1860,-76.18396489,43.04485712,896007000,20000,Lead,Syracuse Lead Project,3.12E+25,340-42 Whittier Ave,,,,,,,,,
1900,-76.18387965,43.0457543,812006700,20000,Lead,Syracuse Lead Project,3.12E+25,308-10 Bryant Ave,,,,,,,,,
1920,-76.1838667,43.02833676,1104301300,20000,Lead,Syracuse Lead Project,3.12E+25,116 Atkinson Ave,,,,,,,,,
1910,-76.18376663,43.04615236,889003400,20000,Lead,Syracuse Lead Project,3.12E+25,313 Tennyson Ave,,,,,,,,,
1928,-76.1837444,43.02913277,1138001800,20000,Lead,Syracuse Lead Project,3.12E+25,112 Hensberry Rd,,,,,,,,,
1900,-76.18334963,43.0459553,812004500,20000,Lead,Syracuse Lead Project,3.12E+25,274-76 Bryant Ave,,,,,,,,,
1920,-76.18329975,43.04632941,889002200,20000,Lead,Syracuse Lead Project,3.12E+25,265 Tennyson Ave,,,,,,,,,
1905,-76.18313526,43.04639179,889002100,20000,Lead,Syracuse Lead Project,3.12E+25,261-63 Tennyson Ave,,,,,,,,,
1920,-76.18299901,43.04644346,889002000,20000,Lead,Syracuse Lead Project,3.12E+25,257 Tennyson Ave,,,,,,,,,
1930,-76.18293269,43.03169589,1198000400,20000,Lead,Syracuse Lead Project,3.12E+25,127 Wolcott Ave,,,,,,,,,
1930,-76.1828974,43.03115873,1198000800,20000,Lead,Syracuse Lead Project,3.12E+25,145 Wolcott Ave,,,,,,,,,
1920,-76.18277969,43.04652663,889001800,20000,Lead,Syracuse Lead Project,3.12E+25,247-49 Tennyson Ave,,,,,,,,,
1910,-76.182768,43.0447365,896004900,20000,Lead,Syracuse Lead Project,3.12E+25,309-11 Whittier Ave,,,,,,,,,
1920,-76.18276669,43.04432002,818202200,20000,Lead,Syracuse Lead Project,3.12E+25,262-64 Coleridge Ave,,,,,,,,,
1930,-76.18274783,43.02888204,1198003200,20000,Lead,Syracuse Lead Project,3.12E+25,401 Wolcott Ave,,,,,,,,,
1898,-76.18265969,43.05004788,796001500,20000,Lead,Syracuse Lead Project,3.12E+25,213 Wilbur Ave N,,,,,,,,,
1930,-76.18265379,43.0278962,1198004400,20000,Lead,Syracuse Lead Project,3.12E+25,503 Wolcott Ave,,,,,,,,,
1910,-76.18254869,43.04481967,896004700,20000,Lead,Syracuse Lead Project,3.12E+25,301 Whittier Ave,,,,,,,,,
1900,-76.18252429,43.04868834,852901500,20000,Lead,Syracuse Lead Project,3.12E+25,132 Lowell Ave N,,,,,,,,,
1900,-76.18236269,43.04632956,812003700,20000,Lead,Syracuse Lead Project,3.12E+25,238 Bryant Ave,,,,,,,,,
1915,-76.18232166,43.03024683,1175003800,20000,Lead,Syracuse Lead Project,3.12E+25,180 Reed Ave,,,,,,,,,
1890,-76.1822617,43.02930522,1175006100,20000,Lead,Syracuse Lead Project,3.12E+25,214-16 Reed Ave,,,,,,,,,
1920,-76.18220287,43.03283409,1107013201,20000,Lead,Syracuse Lead Project,3.12E+25,1622 Bellevue Ave,,,,,,,,,
1930,-76.18219237,43.0282785,1175007000,20000,Lead,Syracuse Lead Project,3.12E+25,260-62 Reed Ave,,,,,,,,,
1940,-76.18216121,43.02813327,1175007100,20000,Lead,Syracuse Lead Project,3.12E+25,264 Reed Ave,,,,,,,,,
1920,-76.18204597,43.03283974,1107013200,20000,Lead,Syracuse Lead Project,3.12E+25,1620 Bellevue Ave,,,,,,,,,
1930,-76.18190842,43.0322781,1107012600,20000,Lead,Syracuse Lead Project,3.12E+25,1619-21 Bellevue Ave,,,,,,,,,
1920,-76.18167887,43.03759887,1140101800,20000,Lead,Syracuse Lead Project,3.12E+25,108 Holden St,,,,,,,,,
1920,-76.18160366,43.04476106,818201500,20000,Lead,Syracuse Lead Project,3.12E+25,236 Coleridge Ave,,,,,,,,,
1920,-76.18158876,43.02920685,1175004300,20000,Lead,Syracuse Lead Project,3.12E+25,225 Reed Ave,,,,,,,,,
1920,-76.18157527,43.0328567,1107012900,20000,Lead,Syracuse Lead Project,3.12E+25,1610-12 Bellevue Ave,,,,,,,,,
1920,-76.18153381,43.02837027,1175005100,20000,Lead,Syracuse Lead Project,3.12E+25,259-61 Reed Ave,,,,,,,,,
1900,-76.18153077,43.0461354,812001500,20000,Lead,Syracuse Lead Project,3.12E+25,219-21 Bryant Ave,,,,,,,,,
1920,-76.18145562,43.03331428,1167115800,20000,Lead,Syracuse Lead Project,3.12E+25,1639 Onondaga St W,,,,,,,,,
1900,-76.18143751,43.04482406,818201400,20000,Lead,Syracuse Lead Project,3.12E+25,232 Coleridge Ave,,,,,,,,,
1920,-76.18143329,43.03228423,1107012300,20000,Lead,Syracuse Lead Project,3.12E+25,1609 Bellevue Ave,,,,,,,,,
1920,-76.18135241,43.03171025,1176002300,20000,Lead,Syracuse Lead Project,3.12E+25,110 Rider Ave,,,,,,,,,
1920,-76.18134521,43.03160063,1176002400,20000,Lead,Syracuse Lead Project,3.12E+25,112 Rider Ave,,,,,,,,,
1920,-76.18134245,43.04527709,896002300,20000,Lead,Syracuse Lead Project,3.12E+25,231 Whittier Ave,,,,,,,,,
1925,-76.18115497,43.02870193,1176006200,20000,Lead,Syracuse Lead Project,3.12E+25,232 Rider Ave,,,,,,,,,
1930,-76.18110571,43.0352948,1178008900,20000,Lead,Syracuse Lead Project,3.12E+25,613 Rowland St,,,,,,,,,
1930,-76.18099123,43.05366754,286001100,20000,Lead,Syracuse Lead Project,3.12E+25,200-02 State Fair Blvd,,,,,,,,,
1900,-76.18097355,43.03728635,1140100800,20000,Lead,Syracuse Lead Project,3.12E+25,115 Holden St,,,,,,,,,
1920,-76.1809348,43.03283444,1107012000,20000,Lead,Syracuse Lead Project,3.12E+25,1524 Bellevue Ave,,,,,,,,,
1947,-76.18092983,43.02729648,1175006000,20000,Lead,Syracuse Lead Project,3.12E+25,277 Reed Ave,,,,,,,,,
1930,-76.18066414,43.04659066,853002300,20000,Lead,Syracuse Lead Project,3.12E+25,301 Lowell Ave S,,,,,,,,,
1920,-76.18056961,43.0343434,1153000200,20000,Lead,Syracuse Lead Project,3.12E+25,115 Loehr Ave,,,,,,,,,
1900,-76.18052141,43.03784877,1140001500,20000,Lead,Syracuse Lead Project,3.12E+25,112 Hoefler St,,,,,,,,,
1890,-76.18047977,43.03484646,1153001000,20000,Lead,Syracuse Lead Project,3.12E+25,110-12 Loehr Ave,,,,,,,,,
1920,-76.18045289,43.0328518,1107011700,20000,Lead,Syracuse Lead Project,3.12E+25,1512-14 Bellevue Ave,,,,,,,,,
1925,-76.18022812,43.04662935,812000400,20000,Lead,Syracuse Lead Project,3.12E+25,137-39 Bryant Ave,,,,,,,,,
1890,-76.18022004,43.03399337,1167116700,20000,Lead,Syracuse Lead Project,3.12E+25,1604-06 Onondaga St W,,,,,,,,,
1900,-76.18014837,43.0348616,1153000800,20000,Lead,Syracuse Lead Project,3.12E+25,104 Loehr Ave,,,,,,,,,
1900,-76.17992191,43.04753419,896101200,20000,Lead,Syracuse Lead Project,3.12E+25,208 Wilbur Ave S,,,,,,,,,
1955,-76.17980788,43.02498814,1136004400,20000,Lead,Syracuse Lead Project,3.12E+25,120 Hancock Dr,,,,,,,,,
1900,-76.17967824,43.03401376,1167114800,20000,Lead,Syracuse Lead Project,3.12E+25,1522-24 Onondaga St W,,,,,,,,,
1920,-76.17957902,43.0328135,1107010700,20000,Lead,Syracuse Lead Project,3.12E+25,1418 Bellevue Ave,,,,,,,,,
1890,-76.17956622,43.03474522,1140003001,20000,Lead,Syracuse Lead Project,3.12E+25,323 Hoefler St,,,,,,,,,
1870,-76.17953685,43.03433826,1140003500,20000,Lead,Syracuse Lead Project,3.12E+25,331 Hoefler St,,,,,,,,,
1900,-76.1792952,43.03819225,1154001500,20000,Lead,Syracuse Lead Project,3.12E+25,100-02 Lydell St,,,,,,,,,
1912,-76.17921104,43.053462,222100800,20000,Lead,Syracuse Lead Project,3.12E+25,120-22 Dewey Pl,,,,,,,,,
1926,-76.17909298,43.03154162,1124001000,20000,Lead,Syracuse Lead Project,3.12E+25,200 Duane St,,,,,,,,,
1900,-76.17907311,43.03123878,1124001300,20000,Lead,Syracuse Lead Project,3.12E+25,214 Duane St,,,,,,,,,
1910,-76.1790596,43.03454261,1154004800,20000,Lead,Syracuse Lead Project,3.12E+25,324 Lydell St,,,,,,,,,
1900,-76.17905422,43.03095102,1124001600,20000,Lead,Syracuse Lead Project,3.12E+25,228-30 Duane St,,,,,,,,,
1920,-76.17897152,43.0322012,1124000300,20000,Lead,Syracuse Lead Project,3.12E+25,116 Duane St,,,,,,,,,
1900,-76.17892566,43.04619622,896000303,20000,Lead,Syracuse Lead Project,3.12E+25,115 Whittier Ave,,,,,,,,,
1910,-76.17880316,43.05033881,250005600,20000,Lead,Syracuse Lead Project,3.12E+25,215 Lakeview Ave,,,,,,,,,
1920,-76.17864841,43.03591307,1178006800,20000,Lead,Syracuse Lead Project,3.12E+25,416 Rowland St,,,,,,,,,
1928,-76.17847184,43.03724755,1154001000,20000,Lead,Syracuse Lead Project,3.12E+25,117 Lydell St,,,,,,,,,
1880,-76.17836686,43.03438263,1154003800,20000,Lead,Syracuse Lead Project,3.12E+25,329 Lydell St,,,,,,,,,
1925,-76.17830222,43.03342784,1167112800,20000,Lead,Syracuse Lead Project,3.12E+25,1419-21 Onondaga St W,,,,,,,,,
1810,-76.17813785,43.03343376,1167112700,20000,Lead,Syracuse Lead Project,3.12E+25,1415 Onondaga St W,,,,,,,,,
1900,-76.17811132,43.049959,250004900,20000,Lead,Syracuse Lead Project,3.12E+25,201 Lakeview Ave,,,,,,,,,
1910,-76.1780098,43.05057129,250007300,20000,Lead,Syracuse Lead Project,3.12E+25,208 Lakeview Ave,,,,,,,,,
1910,-76.17788661,43.05047236,276011200,20000,Lead,Syracuse Lead Project,3.12E+25,634 Richmond Ave,,,,,,,,,
1930,-76.1778802,43.03733516,1138102700,20000,Lead,Syracuse Lead Project,3.12E+25,212 Herriman St,,,,,,,,,
1900,-76.17781481,43.04979622,250002700,20000,Lead,Syracuse Lead Project,3.12E+25,195 Lakeview Ave,,,,,,,,,
,-76.17773922,43.05086812,203001700,20000,Lead,Syracuse Lead Project,3.12E+25,317 Apple St,,,,,,,,,
,-76.17770531,43.03394467,1167113100,20000,Lead,Syracuse Lead Project,3.12E+25,400 Arthur St,,,,,,,,,
1920,-76.17763183,43.05050279,276011000,20000,Lead,Syracuse Lead Project,3.12E+25,624-26 Richmond Ave,,,,,,,,,
1920,-76.17763183,43.05050279,276011000,20000,Lead,Syracuse Lead Project,3.12E+25,624-26 Richmond Ave,,,,,,,,,
1920,-76.17761714,43.0496877,250002500,20000,Lead,Syracuse Lead Project,3.12E+25,191 Lakeview Ave,,,,,,,,,
1900,-76.17761636,43.04664777,864002300,20000,Lead,Syracuse Lead Project,3.12E+25,114 Nelson St,,,,,,,,,
1900,-76.17755407,43.03021557,1104204100,20000,Lead,Syracuse Lead Project,3.12E+25,706 Arthur St,,,,,,,,,
1920,-76.17751831,43.04963344,250002400,20000,Lead,Syracuse Lead Project,3.12E+25,189 Lakeview Ave,,,,,,,,,
1940,-76.17750473,43.05243034,268015900,20000,Lead,Syracuse Lead Project,3.12E+25,908 Park Ave,,,,,,,,,
1920,-76.17726166,43.05049383,276010700,20000,Lead,Syracuse Lead Project,3.12E+25,612 Richmond Ave,,,,,,,,,
,-76.17722863,43.03400348,1167112300,20000,Lead,Syracuse Lead Project,3.12E+25,400 Arthur St,,,,,,,,,
1930,-76.17718372,43.03843373,1138100100,20000,Lead,Syracuse Lead Project,3.12E+25,101-03 Herriman St,,,,,,,,,
1885,-76.1770619,43.03112301,1104203300,20000,Lead,Syracuse Lead Project,3.12E+25,403 Laforte Ave,,,,,,,,,
1900,-76.17703987,43.03548975,1178003400,20000,Lead,Syracuse Lead Project,3.12E+25,329 Rowland St,,,,,,,,,
1915,-76.17690181,43.05492723,226101300,20000,Lead,Syracuse Lead Project,3.12E+25,129 Eureka St,,,,,,,,,
,-76.17676966,43.03841019,1134000301,20000,Lead,Syracuse Lead Project,3.12E+25,237 Grand Ave (rear),,,,,,,,,
1915,-76.17672363,43.03628024,1137001300,20000,Lead,Syracuse Lead Project,3.12E+25,127 Hartson St,,,,,,,,,
,-76.17671533,43.03867793,1134000300,20000,Lead,Syracuse Lead Project,3.12E+25,237 Grand Ave,,,,,,,,,
1900,-76.17667203,43.03242819,1107007300,20000,Lead,Syracuse Lead Project,3.12E+25,1219 Bellevue Ave,,,,,,,,,
1900,-76.17662417,43.03678832,1137003000,20000,Lead,Syracuse Lead Project,3.12E+25,126 Hartson St,,,,,,,,,
1920,-76.17653271,43.0490894,250001400,20000,Lead,Syracuse Lead Project,3.12E+25,143 Lakeview Ave,,,,,,,,,
1920,-76.17653271,43.0490894,250001400,20000,Lead,Syracuse Lead Project,3.12E+25,143 Lakeview Ave,,,,,,,,,
1890,-76.17645585,43.03415933,1167111900,20000,Lead,Syracuse Lead Project,3.12E+25,1328-30 Onondaga St W,,,,,,,,,
1900,-76.17638336,43.03602162,1178004700,20000,Lead,Syracuse Lead Project,3.12E+25,322 Rowland St,,,,,,,,,
1930,-76.17631472,43.05393032,226100300,20000,Lead,Syracuse Lead Project,3.12E+25,107 Eureka St,,,,,,,,,
1880,-76.17611557,43.03192626,1131006300,20000,Lead,Syracuse Lead Project,3.12E+25,1510 Geddes St S,,,,,,,,,
1890,-76.17611291,43.03362142,1167110400,20000,Lead,Syracuse Lead Project,3.12E+25,1319 Onondaga St W,,,,,,,,,
1900,-76.17572594,43.03555273,1178002600,20000,Lead,Syracuse Lead Project,3.12E+25,313-15 Rowland St,,,,,,,,,
1910,-76.17565852,43.03465108,1126004400,20000,Lead,Syracuse Lead Project,3.12E+25,411 Elliott St,,,,,,,,,
1910,-76.17564818,43.05433083,207211100,20000,Lead,Syracuse Lead Project,3.12E+25,1255-57 Belden Ave W,,,,,,,,,
1915,-76.17562269,43.03745128,1114100700,20000,Lead,Syracuse Lead Project,3.12E+25,309-11 Cadwell St,,,,,,,,,
1925,-76.17551923,43.03721139,1114100900,20000,Lead,Syracuse Lead Project,3.12E+25,319-21 Cadwell St,,,,,,,,,
1866,-76.175448,43.03520476,1126005700,20000,Lead,Syracuse Lead Project,3.12E+25,408 Elliott St,,,,,,,,,
1920,-76.17535992,43.0323108,1131005400,20000,Lead,Syracuse Lead Project,3.12E+25,1501-03 Geddes St S,,,,,,,,,
1910,-76.17520851,43.04953849,250003300,20000,Lead,Syracuse Lead Project,3.12E+25,122 Lakeview Ave,,,,,,,,,
1925,-76.1751009,43.02760172,1231000100,20000,Lead,Syracuse Lead Project,3.12E+25,2001 Geddes St S,,,,,,,,,
2013,-76.17508878,43.0523792,268013500,20000,Lead,Syracuse Lead Project,3.12E+25,820-22 Park Ave,,,,,,,,,
1910,-76.17506959,43.03608458,1178003900,20000,Lead,Syracuse Lead Project,3.12E+25,306 Rowland St,,,,,,,,,
1918,-76.17505398,43.02876199,1133000400,20000,Lead,Syracuse Lead Project,3.12E+25,321 Gordon Ave,,,,,,,,,
1923,-76.17498266,43.02712868,1231000500,20000,Lead,Syracuse Lead Project,3.12E+25,2017-19 Geddes St S,,,,,,,,,
1910,-76.17490537,43.03609245,1178003800,20000,Lead,Syracuse Lead Project,3.12E+25,304 Rowland St,,,,,,,,,
1890,-76.17481264,43.05496538,207211300,20000,Lead,Syracuse Lead Project,3.12E+25,1222 Belden Ave W,,,,,,,,,
1915,-76.1746233,43.03681033,1137001800,20000,Lead,Syracuse Lead Project,3.12E+25,102 Hartson St,,,,,,,,,
1890,-76.1745879,43.02935842,1186002600,20000,Lead,Syracuse Lead Project,3.12E+25,420 Stinard Ave,,,,,,,,,
1915,-76.17458294,43.03602768,1131002800,20000,Lead,Syracuse Lead Project,3.12E+25,1118 Geddes St S,,,,,,,,,
1920,-76.1745651,43.03310909,1107006600,20000,Lead,Syracuse Lead Project,3.12E+25,1134-36 Bellevue Ave,,,,,,,,,
1910,-76.17456416,43.03613516,1131002700,20000,Lead,Syracuse Lead Project,3.12E+25,1116 Geddes St S,,,,,,,,,
1900,-76.17452337,43.02984148,1187001500,20000,Lead,Syracuse Lead Project,3.12E+25,601-03 Stolp Ave,,,,,,,,,
,-76.17444697,43.04820697,226001400,20000,Lead,Syracuse Lead Project,3.12E+25,922 Erie Blvd W,,,,,,,,,
1920,-76.17435178,43.03914288,827201200,20000,Lead,Syracuse Lead Project,3.12E+25,106 Fenton St,,,,,,,,,
,-76.17425228,43.04972412,252001600,20000,Lead,Syracuse Lead Project,3.12E+25,158 Liberty St,,,,,,,,,
1920,-76.17420721,43.03524754,1131003300,20000,Lead,Syracuse Lead Project,3.12E+25,1213 Geddes St S,,,,,,,,,
1920,-76.17407913,43.04991486,276006500,20000,Lead,Syracuse Lead Project,3.12E+25,417 Richmond Ave,,,,,,,,,
1920,-76.17406682,43.02974805,1287003800,20000,Lead,Syracuse Lead Project,3.12E+25,545-47 Stolp Ave,,,,,,,,,
,-76.17404694,43.0411622,896106500,20000,Lead,Syracuse Lead Project,3.12E+25,815 Wilbur Ave S,,,,,,,,,
1920,-76.17395334,43.03428109,1167109600,20000,Lead,Syracuse Lead Project,3.12E+25,1224-26 Onondaga St W,,,,,,,,,
1924,-76.17384911,43.04122092,803001600,20000,Lead,Syracuse Lead Project,3.12E+25,114-16 Amy St,,,,,,,,,
1920,-76.17379615,43.03359021,1167108300,20000,Lead,Syracuse Lead Project,3.12E+25,1221 Onondaga St W,,,,,,,,,
1920,-76.17376336,43.04933059,294101100,20000,Lead,Syracuse Lead Project,3.12E+25,123 Wall St,,,,,,,,,
1920,-76.17369803,43.05080239,294103500,20000,Lead,Syracuse Lead Project,3.12E+25,213 Wall St,,,,,,,,,
1920,-76.17369803,43.05080239,294103500,20000,Lead,Syracuse Lead Project,3.12E+25,213 Wall St,,,,,,,,,
1900,-76.17365193,43.03425443,1167109400,20000,Lead,Syracuse Lead Project,3.12E+25,1216-18 Onondaga St W,,,,,,,,,
1920,-76.17349357,43.03360115,1167108100,20000,Lead,Syracuse Lead Project,3.12E+25,1213 Onondaga St W,,,,,,,,,
1900,-76.17319067,43.05222553,268012400,20000,Lead,Syracuse Lead Project,3.12E+25,732 Park Ave,,,,,,,,,
,-76.17304725,43.03417349,1167109000,20000,Lead,Syracuse Lead Project,3.12E+25,1200 Onondaga St W,,,,,,,,,
1910,-76.17298766,43.03710845,1172007500,20000,Lead,Syracuse Lead Project,3.12E+25,314 Putnam St,,,,,,,,,
1920,-76.17298212,43.05171089,268010900,20000,Lead,Syracuse Lead Project,3.12E+25,727 Park Ave,,,,,,,,,
1880,-76.17280331,43.0498419,276004600,20000,Lead,Syracuse Lead Project,3.12E+25,351 Richmond Ave,,,,,,,,,
1916,-76.17266627,43.03310678,1107004400,20000,Lead,Syracuse Lead Project,3.12E+25,1060 Bellevue Ave,,,,,,,,,
1920,-76.17265708,43.02979884,1287003100,20000,Lead,Syracuse Lead Project,3.12E+25,509-11 Stolp Ave,,,,,,,,,
1890,-76.17263495,43.05073462,296007600,20000,Lead,Syracuse Lead Project,3.12E+25,515 Wilkinson St,,,,,,,,,
1910,-76.17261906,43.04983657,276004500,20000,Lead,Syracuse Lead Project,3.12E+25,345-47 Richmond Ave,,,,,,,,,
1920,-76.17251956,43.03312651,1107004300,20000,Lead,Syracuse Lead Project,3.12E+25,1056-58 Bellevue Ave,,,,,,,,,
1920,-76.17251462,43.0344079,1111001500,20000,Lead,Syracuse Lead Project,3.12E+25,303 Bradley St,,,,,,,,,
